is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)",Пунктуальность (СК) (612_4),Навыки по техническому обслуживанию транспортных средств соответствующей категории (без привязки) (1851_28),"Осуществление пассажирских перевозок (автобус, троллейбус, трамвай) (1853_28)",Дисциплинированность (СК) (593_4),Соблюдение правил дорожного движения (1847_28),"Общие знания (водитель трамвая, троллейбуса, трамвая) (1875_28)","Навыки, несвойственные водителю автобуса, троллейбуса, трамвая ( управление автомобилем) (1858_28)","Оформление путевой документации (водители автобуса, троллейбуса, трамвая) (1862_28)",Соблюдение графика движения автобуса по маршруту (1866_28),Знание устройств и технического обслуживания автобуса (1905_28),Выполнение поручений руководителя (ОПТ) (3036_36),Навыки по техническому обслуживанию  автобуса (1910_28),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),"Вождение транспортных средств (без привязки к автобусу, троллейбусу, трамваю) (1902_28)",Вежливость (СК) (581_4),Вождение автобуса (1899_28),Доброжелательность (СК) (1126_4),Знание правил дорожного движения (1856_28),Воспитанность (СК) (585_4),Стрессоустойчивость (СК) (601_4),Знание устройств и технического обслуживания транспортных средств( без привязки) (1908_28),Целеустремленность (СК) (588_4)
False,0.0,Республика Татарстан,0,False,16242.0,45000.0,5751.4045,4985.9551,4705.0562,3813.2022,3237.3596,3132.0225,2668.5393,1755.618,1636.236,1537.9213,1207.8652,1151.6854,1074.4382,997.191,891.8539,828.6517,821.6292,772.4719,765.4494,730.3371,709.2697,596.9101,498.5955,372.191,358.1461
False,0.0,Саратовская область,2,False,16242.0,36000.0,4601.1236,3988.764,3764.0449,3050.5618,2589.8876,2505.618,2134.8315,1404.4944,1308.9888,1230.3371,966.2921,921.3483,859.5506,797.7528,713.4831,662.9213,657.3034,617.9775,612.3596,584.2697,567.4157,477.5281,398.8764,297.7528,286.5169
False,0.0,Свердловская область,0,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Кемеровская область,1,False,16242.0,70000.0,8946.6292,7755.9301,7318.9763,5931.6479,5035.8926,4872.035,4151.0612,2730.9613,2545.2559,2392.3221,1878.9014,1791.5106,1671.3483,1551.186,1387.3283,1289.0137,1278.0899,1201.623,1190.6991,1136.0799,1103.3084,928.5268,775.593,578.9638,557.1161
False,0.0,Кемеровская область,1,True,16242.0,16242.0,2075.8736,1799.5974,1698.2116,1376.3118,1168.471,1130.4513,963.1648,633.661,590.5721,555.0871,435.9588,415.6816,387.8006,359.9195,321.8998,299.088,296.5534,278.8109,276.2762,263.603,255.9991,215.4448,179.9597,134.3361,129.2669
False,0.0,Владимирская область,1,False,16242.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Брянская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Самарская область,0,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Оренбургская область,2,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Оренбургская область,2,True,18500.0,18500.0,2364.4663,2049.7815,1934.3009,1567.6498,1330.9145,1287.6092,1097.0662,721.7541,672.6748,632.2566,496.5668,473.4707,441.7135,409.9563,366.6511,340.6679,337.7809,317.5718,314.6848,300.2497,291.5886,245.3964,204.9782,153.0119,147.2378
False,0.0,Республика Башкортостан,0,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Республика Башкортостан,0,True,25000.0,25000.0,3195.2247,2769.975,2613.9201,2118.4457,1798.5331,1740.0125,1482.5218,975.3433,909.02,854.4007,671.0362,639.8252,596.9101,553.995,495.4744,460.362,456.4607,429.1511,425.2497,405.7428,394.0387,331.6167,276.9975,206.7728,198.97
False,0.0,Челябинская область,0,False,17000.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Липецкая область,1,False,16242.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Ярославская область,1,False,16242.0,65000.0,8307.5843,7201.9351,6796.1923,5507.9588,4676.186,4524.0325,3854.5568,2535.8926,2363.4519,2221.4419,1744.6941,1663.5456,1551.9663,1440.387,1288.2335,1196.9413,1186.7978,1115.7928,1105.6492,1054.9313,1024.5006,862.2035,720.1935,537.6092,517.3221
False,0.0,Томская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Томская область,1,True,32000.0,32000.0,4089.8876,3545.568,3345.8177,2711.6105,2302.1223,2227.216,1897.628,1248.4395,1163.5456,1093.633,858.9263,818.9763,764.0449,709.1136,634.2072,589.2634,584.2697,549.3134,544.3196,519.3508,504.3695,424.4694,354.5568,264.6692,254.6816
False,0.0,Тверская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Тверская область,1,True,18500.0,18500.0,2364.4663,2049.7815,1934.3009,1567.6498,1330.9145,1287.6092,1097.0662,721.7541,672.6748,632.2566,496.5668,473.4707,441.7135,409.9563,366.6511,340.6679,337.7809,317.5718,314.6848,300.2497,291.5886,245.3964,204.9782,153.0119,147.2378
False,0.0,Вологодская область,1,False,18500.0,45000.0,5751.4045,4985.9551,4705.0562,3813.2022,3237.3596,3132.0225,2668.5393,1755.618,1636.236,1537.9213,1207.8652,1151.6854,1074.4382,997.191,891.8539,828.6517,821.6292,772.4719,765.4494,730.3371,709.2697,596.9101,498.5955,372.191,358.1461
False,0.0,Рязанская область,1,False,8140.0,60450.0,7726.0534,6697.7996,6320.4588,5122.4017,4348.853,4207.3502,3584.7378,2358.3801,2198.0103,2065.941,1622.5655,1547.0974,1443.3287,1339.5599,1198.0571,1113.1554,1103.7219,1037.6873,1028.2537,981.0861,952.7856,801.8493,669.78,499.9766,481.1096
False,0.0,Рязанская область,1,True,20000.0,20000.0,2556.1798,2215.98,2091.1361,1694.7566,1438.8265,1392.01,1186.0175,780.2747,727.216,683.5206,536.829,511.8602,477.5281,443.196,396.3795,368.2896,365.1685,343.3208,340.1998,324.5943,315.231,265.2934,221.598,165.4182,159.176
False,0.0,Алтайский край,2,False,16242.0,36000.0,4601.1236,3988.764,3764.0449,3050.5618,2589.8876,2505.618,2134.8315,1404.4944,1308.9888,1230.3371,966.2921,921.3483,859.5506,797.7528,713.4831,662.9213,657.3034,617.9775,612.3596,584.2697,567.4157,477.5281,398.8764,297.7528,286.5169
False,0.0,Чувашская Республика,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Смоленская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Тульская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Ивановская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Ставропольский край,2,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Ульяновская область,1,False,16242.0,40000.0,5112.3596,4431.96,4182.2722,3389.5131,2877.6529,2784.02,2372.035,1560.5493,1454.432,1367.0412,1073.6579,1023.7203,955.0562,886.392,792.7591,736.5793,730.3371,686.6417,680.3995,649.1885,630.4619,530.5868,443.196,330.8365,318.3521
False,0.0,Ульяновская область,1,True,18500.0,18500.0,2364.4663,2049.7815,1934.3009,1567.6498,1330.9145,1287.6092,1097.0662,721.7541,672.6748,632.2566,496.5668,473.4707,441.7135,409.9563,366.6511,340.6679,337.7809,317.5718,314.6848,300.2497,291.5886,245.3964,204.9782,153.0119,147.2378
False,0.0,Костромская область,1,False,18500.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Пензенская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Орловская область,1,False,16242.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Город федерального значения Севастополь,1,False,25000.0,37000.0,4728.9326,4099.563,3868.6017,3135.2996,2661.829,2575.2185,2194.1323,1443.5081,1345.3496,1264.5131,993.1336,946.9413,883.427,819.9126,733.3021,681.3358,675.5618,635.1436,629.3695,600.4994,583.1773,490.7928,409.9563,306.0237,294.4757
False,0.0,Белгородская область,2,False,16242.0,70000.0,8946.6292,7755.9301,7318.9763,5931.6479,5035.8926,4872.035,4151.0612,2730.9613,2545.2559,2392.3221,1878.9014,1791.5106,1671.3483,1551.186,1387.3283,1289.0137,1278.0899,1201.623,1190.6991,1136.0799,1103.3084,928.5268,775.593,578.9638,557.1161
False,0.0,Республика Карелия,1,False,22000.0,40000.0,5112.3596,4431.96,4182.2722,3389.5131,2877.6529,2784.02,2372.035,1560.5493,1454.432,1367.0412,1073.6579,1023.7203,955.0562,886.392,792.7591,736.5793,730.3371,686.6417,680.3995,649.1885,630.4619,530.5868,443.196,330.8365,318.3521
False,0.0,Калининградская область,1,False,16242.0,36000.0,4601.1236,3988.764,3764.0449,3050.5618,2589.8876,2505.618,2134.8315,1404.4944,1308.9888,1230.3371,966.2921,921.3483,859.5506,797.7528,713.4831,662.9213,657.3034,617.9775,612.3596,584.2697,567.4157,477.5281,398.8764,297.7528,286.5169
False,0.0,Кабардино-Балкарская Республика,1,False,16242.0,25000.0,3195.2247,2769.975,2613.9201,2118.4457,1798.5331,1740.0125,1482.5218,975.3433,909.02,854.4007,671.0362,639.8252,596.9101,553.995,495.4744,460.362,456.4607,429.1511,425.2497,405.7428,394.0387,331.6167,276.9975,206.7728,198.97
False,0.0,Республика Адыгея,1,False,16242.0,32000.0,4089.8876,3545.568,3345.8177,2711.6105,2302.1223,2227.216,1897.628,1248.4395,1163.5456,1093.633,858.9263,818.9763,764.0449,709.1136,634.2072,589.2634,584.2697,549.3134,544.3196,519.3508,504.3695,424.4694,354.5568,264.6692,254.6816
False,0.0,Город федерального значения Москва,0,False,25000.0,80000.0,10224.7191,8863.9201,8364.5443,6779.0262,5755.3059,5568.04,4744.0699,3121.0986,2908.8639,2734.0824,2147.3159,2047.4407,1910.1124,1772.784,1585.5181,1473.1586,1460.6742,1373.2834,1360.799,1298.377,1260.9238,1061.1735,886.392,661.6729,636.7041
False,0.0,Город федерального значения Москва,0,True,60000.0,60000.0,7668.5393,6647.9401,6273.4082,5084.2697,4316.4794,4176.03,3558.0524,2340.824,2181.6479,2050.5618,1610.4869,1535.5805,1432.5843,1329.588,1189.1386,1104.8689,1095.5056,1029.9625,1020.5993,973.7828,945.6929,795.8801,664.794,496.2547,477.5281
False,0.0,Город федерального значения Санкт-Петербург,0,False,25000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
False,0.0,Город федерального значения Санкт-Петербург,0,True,32500.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,68750.0,8786.868,7617.4313,7188.2803,5825.7257,4945.966,4785.0343,4076.9351,2682.1941,2499.8049,2349.6021,1845.3496,1759.5194,1641.5028,1523.4863,1362.5546,1265.9956,1255.2669,1180.1654,1169.4366,1115.7928,1083.6064,911.946,761.7431,568.6252,547.1676
False,0.0,Тюменская область,1,False,18678.0,60000.0,7668.5393,6647.9401,6273.4082,5084.2697,4316.4794,4176.03,3558.0524,2340.824,2181.6479,2050.5618,1610.4869,1535.5805,1432.5843,1329.588,1189.1386,1104.8689,1095.5056,1029.9625,1020.5993,973.7828,945.6929,795.8801,664.794,496.2547,477.5281
False,0.0,Красноярский край,1,False,25000.0,80000.0,10224.7191,8863.9201,8364.5443,6779.0262,5755.3059,5568.04,4744.0699,3121.0986,2908.8639,2734.0824,2147.3159,2047.4407,1910.1124,1772.784,1585.5181,1473.1586,1460.6742,1373.2834,1360.799,1298.377,1260.9238,1061.1735,886.392,661.6729,636.7041
False,0.0,Новосибирская область,0,False,20303.0,75000.0,9585.6742,8309.9251,7841.7603,6355.3371,5395.5993,5220.0375,4447.5655,2926.03,2727.0599,2563.2022,2013.1086,1919.4757,1790.7303,1661.985,1486.4232,1381.0861,1369.382,1287.4532,1275.7491,1217.2285,1182.1161,994.8502,830.9925,620.3184,596.9101
False,0.0,Омская область,1,False,18679.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
False,0.0,Омская область,1,True,24700.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
False,0.0,Пермский край,1,False,20000.0,90000.0,11502.809,9971.9101,9410.1124,7626.4045,6474.7191,6264.0449,5337.0787,3511.236,3272.4719,3075.8427,2415.7303,2303.3708,2148.8764,1994.382,1783.7079,1657.3034,1643.2584,1544.9438,1530.8989,1460.6742,1418.5393,1193.8202,997.191,744.382,716.2921
False,0.0,Псковская область,1,False,24700.0,68750.0,8786.868,7617.4313,7188.2803,5825.7257,4945.966,4785.0343,4076.9351,2682.1941,2499.8049,2349.6021,1845.3496,1759.5194,1641.5028,1523.4863,1362.5546,1265.9956,1255.2669,1180.1654,1169.4366,1115.7928,1083.6064,911.946,761.7431,568.6252,547.1676
False,0.0,Воронежская область,2,False,20000.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Воронежская область,2,True,25000.0,25000.0,3195.2247,2769.975,2613.9201,2118.4457,1798.5331,1740.0125,1482.5218,975.3433,909.02,854.4007,671.0362,639.8252,596.9101,553.995,495.4744,460.362,456.4607,429.1511,425.2497,405.7428,394.0387,331.6167,276.9975,206.7728,198.97
False,0.0,Мурманская область,1,False,25000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Кировская область,1,False,18679.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Курганская область,1,False,18679.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Сахалинская область,1,False,24700.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Республика Хакасия,1,False,24700.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Новгородская область,1,False,24700.0,68750.0,8786.868,7617.4313,7188.2803,5825.7257,4945.966,4785.0343,4076.9351,2682.1941,2499.8049,2349.6021,1845.3496,1759.5194,1641.5028,1523.4863,1362.5546,1265.9956,1255.2669,1180.1654,1169.4366,1115.7928,1083.6064,911.946,761.7431,568.6252,547.1676
False,0.0,Астраханская область,1,False,16242.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Калужская область,1,False,24700.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Приморский край,1,False,24363.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Республика Бурятия,1,False,8404.0,55000.0,7029.4944,6093.9451,5750.6242,4660.5805,3956.7728,3828.0275,3261.5481,2145.7553,1999.8439,1879.6816,1476.2797,1407.6155,1313.2022,1218.789,1090.0437,1012.7965,1004.2135,944.1323,935.5493,892.6342,866.8851,729.5568,609.3945,454.9001,437.7341
False,0.0,Архангельская область,1,False,24700.0,70000.0,8946.6292,7755.9301,7318.9763,5931.6479,5035.8926,4872.035,4151.0612,2730.9613,2545.2559,2392.3221,1878.9014,1791.5106,1671.3483,1551.186,1387.3283,1289.0137,1278.0899,1201.623,1190.6991,1136.0799,1103.3084,928.5268,775.593,578.9638,557.1161
False,0.0,Республика Дагестан,1,False,18335.0,25000.0,3195.2247,2769.975,2613.9201,2118.4457,1798.5331,1740.0125,1482.5218,975.3433,909.02,854.4007,671.0362,639.8252,596.9101,553.995,495.4744,460.362,456.4607,429.1511,425.2497,405.7428,394.0387,331.6167,276.9975,206.7728,198.97
False,0.0,Камчатский край,1,False,35000.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
False,0.0,Республика Тыва,1,False,25000.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
False,0.0,Республика Северная Осетия,1,False,22000.0,22000.0,2811.7978,2437.578,2300.2497,1864.2322,1582.7091,1531.211,1304.6192,858.3021,799.9376,751.8727,590.5119,563.0462,525.2809,487.5156,436.0175,405.1186,401.6854,377.6529,374.2197,357.0537,346.7541,291.8227,243.7578,181.96,175.0936
False,0.0,Иркутская область,1,False,20000.0,48750.0,6230.6882,5401.4513,5097.1442,4130.9691,3507.1395,3393.0243,2890.9176,1901.9195,1772.589,1666.0815,1308.5206,1247.6592,1163.9747,1080.2903,966.1751,897.706,890.0983,836.8446,829.2369,791.1985,768.3755,646.6526,540.1451,403.2069,387.9916
False,0.0,Республика Саха (Якутия),1,False,25243.5,53500.0,6837.7809,5927.7466,5593.789,4533.4738,3848.8608,3723.6267,3172.5968,2087.2347,1945.3027,1828.4176,1436.0175,1369.226,1277.3876,1185.5493,1060.3152,985.1748,976.8258,918.3833,910.0343,868.2896,843.2428,709.6598,592.7747,442.4938,425.7959
False,0.0,Республика Мордовия,1,False,40000.0,50000.0,6390.4494,5539.9501,5227.8402,4236.8914,3597.0662,3480.025,2965.0437,1950.6866,1818.04,1708.8015,1342.0724,1279.6504,1193.8202,1107.99,990.9488,920.7241,912.9213,858.3021,850.4994,811.4856,788.0774,663.2335,553.995,413.5456,397.9401
False,0.0,Хабаровский край,1,False,24363.0,60000.0,7668.5393,6647.9401,6273.4082,5084.2697,4316.4794,4176.03,3558.0524,2340.824,2181.6479,2050.5618,1610.4869,1535.5805,1432.5843,1329.588,1189.1386,1104.8689,1095.5056,1029.9625,1020.5993,973.7828,945.6929,795.8801,664.794,496.2547,477.5281
False,0.0,Ямало-Ненецкий автономный округ,1,False,34000.0,53500.0,6837.7809,5927.7466,5593.789,4533.4738,3848.8608,3723.6267,3172.5968,2087.2347,1945.3027,1828.4176,1436.0175,1369.226,1277.3876,1185.5493,1060.3152,985.1748,976.8258,918.3833,910.0343,868.2896,843.2428,709.6598,592.7747,442.4938,425.7959
False,0.0,Республика Коми,1,False,23200.0,53500.0,6837.7809,5927.7466,5593.789,4533.4738,3848.8608,3723.6267,3172.5968,2087.2347,1945.3027,1828.4176,1436.0175,1369.226,1277.3876,1185.5493,1060.3152,985.1748,976.8258,918.3833,910.0343,868.2896,843.2428,709.6598,592.7747,442.4938,425.7959
False,0.0,Республика Алтай,1,False,25000.0,25243.5,3226.3462,2796.9546,2639.3797,2139.0794,1816.0508,1756.9602,1496.9616,984.8432,917.8738,862.7226,677.5721,646.0571,602.724,559.3909,500.3003,464.846,460.9066,433.331,429.3916,409.6948,397.8766,334.8467,279.6955,208.7868,200.908
False,0.0,Забайкальский край,1,False,25000.0,35000.0,4473.3146,3877.965,3659.4881,2965.824,2517.9463,2436.0175,2075.5306,1365.4806,1272.628,1196.161,939.4507,895.7553,835.6742,775.593,693.6642,644.5069,639.0449,600.8115,595.3496,568.04,551.6542,464.2634,387.7965,289.4819,278.5581
False,0.0,Забайкальский край,1,True,25.0,25.0,3.1952,2.77,2.6139,2.1184,1.7985,1.74,1.4825,0.9753,0.909,0.8544,0.671,0.6398,0.5969,0.554,0.4955,0.4604,0.4565,0.4292,0.4252,0.4057,0.394,0.3316,0.277,0.2068,0.199
False,0.0,Республика Калмыкия,1,False,16242.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Амурская область,1,False,32600.0,85000.0,10863.764,9417.9151,8887.3283,7202.7154,6115.0125,5916.0424,5040.5743,3316.1673,3090.6679,2904.9625,2281.5231,2175.4057,2029.4944,1883.583,1684.613,1565.231,1551.9663,1459.1136,1445.8489,1379.5256,1339.7316,1127.4969,941.7915,703.0275,676.4981
False,0.0,Тамбовская область,2,False,14000.0,45900.0,5866.4326,5085.6742,4799.1573,3889.4663,3302.1067,3194.6629,2721.9101,1790.7303,1668.9607,1568.6798,1232.0225,1174.7191,1095.927,1017.1348,909.691,845.2247,838.0618,787.9213,780.7584,744.9438,723.4551,608.8483,508.5674,379.6348,365.309
False,0.0,Еврейская автономная область,1,False,32000.0,44000.0,5623.5955,4875.1561,4600.4994,3728.4644,3165.4182,3062.422,2609.2385,1716.6042,1599.8752,1503.7453,1181.0237,1126.0924,1050.5618,975.0312,872.035,810.2372,803.3708,755.3059,748.4395,714.1074,693.5081,583.6454,487.5156,363.9201,350.1873
