is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение ремонтных работ (ОПТ) (8285_36),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),ЖКХа общие фразы (2155_29),ЖКХа ремонт электрооборудования (2558_29),Аккуратность (СК) (575_4),"ЖКХа монтаж, ремонт и обслуживание  электрических сетей и оборудования (2150_29)",Внимательность (СК) (536_4),Пунктуальность (СК) (612_4),ЖКХа монтаж электро оборудования (2503_29),ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),Коммуникабельность (СК) (617_4),Склонность к здоровому образу жизни (СК) (1662_4),Высокая работоспособность (СК) (586_4),ЖКХ общепрофессиональные знания по электрике (2153_29),Трудолюбие (СК) (597_4),Нравственность (СК) (622_4)
False,0.0,Астраханская область,1,True,15279.0,15279.0,3732.0765,1905.0043,1320.5143,1117.0252,1034.7637,926.5248,774.9904,510.8875,506.5579,437.2851,398.3191,359.3531,359.3531,346.3644,333.3757,281.4211,251.1142,238.1255,225.1369,220.8073
False,0.0,Тамбовская область,2,False,11200.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Тамбовская область,2,True,11800.0,13043.0,3185.9071,1626.2171,1127.2641,953.5545,883.3315,790.9328,661.5747,436.1218,432.4259,373.2907,340.0272,306.7637,306.7637,295.6758,284.588,240.2366,214.365,203.2771,192.1893,188.4933
False,0.0,Республика Калмыкия,1,False,11200.0,17000.0,4152.4511,2119.5806,1469.2547,1242.845,1151.3177,1030.8869,862.2839,568.433,563.6158,486.5401,443.185,399.83,399.83,385.3783,370.9266,313.1199,279.3993,264.9476,250.4959,245.6787
False,0.0,Карачаево-Черкесская Республика,1,False,11200.0,18000.0,4396.7129,2244.2618,1555.6815,1315.9535,1219.0422,1091.5273,913.0065,601.8702,596.7696,515.1601,469.2547,423.3494,423.3494,408.0476,392.7458,331.5387,295.8345,280.5327,265.2309,260.1303
False,0.0,Карачаево-Черкесская Республика,1,True,15279.0,15279.0,3732.0765,1905.0043,1320.5143,1117.0252,1034.7637,926.5248,774.9904,510.8875,506.5579,437.2851,398.3191,359.3531,359.3531,346.3644,333.3757,281.4211,251.1142,238.1255,225.1369,220.8073
False,0.0,Республика Северная Осетия,1,False,10000.0,23000.0,5618.0221,2867.6679,1987.8152,1681.4962,1557.6651,1394.7294,1166.6194,769.0564,762.539,658.2601,599.6033,540.9464,540.9464,521.3942,501.8419,423.6328,378.0108,358.4585,338.9062,332.3888
False,0.0,Кабардино-Балкарская Республика,1,False,10000.0,37000.0,9037.6877,4613.2049,3197.7897,2705.0156,2505.809,2243.6951,1876.7356,1237.1777,1226.6931,1058.9402,964.5792,870.2182,870.2182,838.7645,807.3109,681.4962,608.1043,576.6506,545.1969,534.7124
False,0.0,Чеченская Республика,1,False,12792.0,20000.0,4885.2366,2493.6243,1728.535,1462.1706,1354.4914,1212.8082,1014.4517,668.7447,663.0774,572.4001,521.3942,470.3882,470.3882,453.3862,436.3842,368.3763,328.705,311.703,294.701,289.0337
False,0.0,Чеченская Республика,1,True,15279.0,15279.0,3732.0765,1905.0043,1320.5143,1117.0252,1034.7637,926.5248,774.9904,510.8875,506.5579,437.2851,398.3191,359.3531,359.3531,346.3644,333.3757,281.4211,251.1142,238.1255,225.1369,220.8073
False,0.0,Республика Дагестан,1,False,12563.25,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,0.0,Республика Тыва,1,False,11200.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,0.0,Республика Татарстан,0,False,10000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,0.0,Республика Татарстан,0,True,13000.0,13000.0,3175.4038,1620.8558,1123.5477,950.4109,880.4194,788.3253,659.3936,434.684,431.0003,372.0601,338.9062,305.7523,305.7523,294.701,283.6498,239.4446,213.6583,202.607,191.5557,187.8719
False,0.0,Нижегородская область,0,False,10000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,0.0,Нижегородская область,0,True,12336.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Краснодарский край,0,False,10000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,0.0,Краснодарский край,0,True,12336.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,0.0,Рязанская область,1,False,12336.0,75000.0,18319.6373,9351.091,6482.0062,5483.1397,5079.3426,4548.0306,3804.1938,2507.7926,2486.5401,2146.5004,1955.2281,1763.9558,1763.9558,1700.1984,1636.4409,1381.4112,1232.6438,1168.8864,1105.1289,1083.8765
False,0.0,Самарская область,0,False,12336.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Самарская область,0,True,22000.0,22000.0,5373.7603,2742.9867,1901.3885,1608.3876,1489.9405,1334.089,1115.8969,735.6192,729.3851,629.6401,573.5336,517.427,517.427,498.7249,480.0227,405.2139,361.5755,342.8733,324.1712,317.9371
False,0.0,Ростовская область,0,False,12336.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,0.0,Ростовская область,0,True,16000.0,16000.0,3908.1893,1994.8994,1382.828,1169.7365,1083.5931,970.2465,811.5613,534.9957,530.4619,457.9201,417.1153,376.3106,376.3106,362.709,349.1074,294.701,262.964,249.3624,235.7608,231.227
False,0.0,Алтайский край,2,False,10000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,0.0,Алтайский край,2,True,12336.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Ульяновская область,1,False,8500.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Ульяновская область,1,True,18679.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Новосибирская область,0,False,10000.0,80000.0,19540.9464,9974.497,6914.14,5848.6823,5417.9654,4851.2326,4057.8067,2674.9787,2652.3094,2289.6005,2085.5767,1881.5528,1881.5528,1813.5449,1745.537,1473.5052,1314.8201,1246.8121,1178.8042,1156.1349
False,0.0,Новосибирская область,0,True,12336.0,65000.0,15877.019,8104.2788,5617.7387,4752.0544,4402.0969,3941.6265,3296.968,2173.4202,2155.0014,1860.3004,1694.531,1528.7617,1528.7617,1473.5052,1418.2488,1197.223,1068.2913,1013.0349,957.7784,939.3596
False,0.0,Удмуртская Республика,1,False,10000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,0.0,Удмуртская Республика,1,True,12336.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Вологодская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Вологодская область,1,True,16000.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Кировская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Кировская область,1,True,12336.0,22035.0,5382.3094,2747.3505,1904.4134,1610.9464,1492.3109,1336.2114,1117.6721,736.7895,730.5455,630.6418,574.446,518.2502,518.2502,499.5183,480.7863,405.8586,362.1508,343.4188,324.6869,318.4429
False,0.0,Волгоградская область,2,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Волгоградская область,2,True,16242.0,16242.0,3967.3007,2025.0723,1403.7433,1187.4287,1099.9824,984.9215,823.8362,543.0876,538.4851,464.8461,423.4242,382.0023,382.0023,368.195,354.3876,299.1584,266.9413,253.134,239.3267,234.7243
False,0.0,Курская область,2,False,10000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,0.0,Курская область,2,True,12500.0,49500.0,12090.9606,6171.72,4278.1241,3618.8722,3352.3661,3001.7002,2510.7679,1655.1431,1641.1165,1416.6903,1290.4506,1164.2108,1164.2108,1122.1309,1080.051,911.7314,813.5449,771.465,729.3851,715.3585
False,0.0,Свердловская область,0,False,10000.0,80000.0,19540.9464,9974.497,6914.14,5848.6823,5417.9654,4851.2326,4057.8067,2674.9787,2652.3094,2289.6005,2085.5767,1881.5528,1881.5528,1813.5449,1745.537,1473.5052,1314.8201,1246.8121,1178.8042,1156.1349
False,0.0,Свердловская область,0,True,13000.0,65000.0,15877.019,8104.2788,5617.7387,4752.0544,4402.0969,3941.6265,3296.968,2173.4202,2155.0014,1860.3004,1694.531,1528.7617,1528.7617,1473.5052,1418.2488,1197.223,1068.2913,1013.0349,957.7784,939.3596
False,0.0,Тюменская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Тюменская область,1,True,15000.0,20000.0,4885.2366,2493.6243,1728.535,1462.1706,1354.4914,1212.8082,1014.4517,668.7447,663.0774,572.4001,521.3942,470.3882,470.3882,453.3862,436.3842,368.3763,328.705,311.703,294.701,289.0337
False,0.0,Костромская область,1,False,10000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,0.0,Костромская область,1,True,18679.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Пермский край,1,False,15000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Пермский край,1,True,10000.0,10000.0,2442.6183,1246.8121,864.2675,731.0853,677.2457,606.4041,507.2258,334.3723,331.5387,286.2001,260.6971,235.1941,235.1941,226.6931,218.1921,184.1882,164.3525,155.8515,147.3505,144.5169
False,0.0,Брянская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Орловская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Орловская область,1,True,18679.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Тверская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Тверская область,1,True,18679.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Белгородская область,2,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Белгородская область,2,True,16000.0,16000.0,3908.1893,1994.8994,1382.828,1169.7365,1083.5931,970.2465,811.5613,534.9957,530.4619,457.9201,417.1153,376.3106,376.3106,362.709,349.1074,294.701,262.964,249.3624,235.7608,231.227
False,0.0,Липецкая область,1,False,10000.0,62000.0,15144.2335,7730.2352,5358.4585,4532.7288,4198.9232,3759.7053,3144.8002,2073.1085,2055.5398,1774.4404,1616.3219,1458.2035,1458.2035,1405.4973,1352.7912,1141.9666,1018.9855,966.2794,913.5733,896.0045
False,0.0,Ярославская область,1,False,10000.0,85000.0,20762.2556,10597.9031,7346.2737,6214.225,5756.5883,5154.4347,4311.4197,2842.1649,2818.0788,2432.7005,2215.9252,1999.1499,1999.1499,1926.8915,1854.633,1565.5993,1396.9963,1324.7379,1252.4795,1228.3933
False,0.0,Ярославская область,1,True,16242.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Республика Башкортостан,0,False,10000.0,46000.0,11236.0442,5735.3358,3975.6305,3362.9923,3115.3301,2789.4588,2333.2389,1538.1128,1525.0779,1316.5203,1199.2066,1081.8929,1081.8929,1042.7883,1003.6838,847.2655,756.0215,716.917,677.8124,664.7776
False,0.0,Республика Башкортостан,0,True,15000.0,65000.0,15877.019,8104.2788,5617.7387,4752.0544,4402.0969,3941.6265,3296.968,2173.4202,2155.0014,1860.3004,1694.531,1528.7617,1528.7617,1473.5052,1418.2488,1197.223,1068.2913,1013.0349,957.7784,939.3596
False,0.0,Ивановская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Ивановская область,1,True,16000.0,16000.0,3908.1893,1994.8994,1382.828,1169.7365,1083.5931,970.2465,811.5613,534.9957,530.4619,457.9201,417.1153,376.3106,376.3106,362.709,349.1074,294.701,262.964,249.3624,235.7608,231.227
False,0.0,Владимирская область,1,False,12336.0,53500.0,13068.0079,6670.4449,4623.8311,3911.3063,3623.2644,3244.2618,2713.6583,1788.892,1773.7319,1531.1703,1394.7294,1258.2885,1258.2885,1212.8082,1167.3279,985.4066,879.2859,833.8056,788.3253,773.1652
False,0.0,Владимирская область,1,True,10000.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Смоленская область,1,False,12500.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,0.0,Челябинская область,0,False,10000.0,65000.0,15877.019,8104.2788,5617.7387,4752.0544,4402.0969,3941.6265,3296.968,2173.4202,2155.0014,1860.3004,1694.531,1528.7617,1528.7617,1473.5052,1418.2488,1197.223,1068.2913,1013.0349,957.7784,939.3596
False,0.0,Кемеровская область,1,False,12336.0,75000.0,18319.6373,9351.091,6482.0062,5483.1397,5079.3426,4548.0306,3804.1938,2507.7926,2486.5401,2146.5004,1955.2281,1763.9558,1763.9558,1700.1984,1636.4409,1381.4112,1232.6438,1168.8864,1105.1289,1083.8765
False,0.0,Кемеровская область,1,True,12336.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Республика Хакасия,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Республика Хакасия,1,True,20000.0,25220.0,6160.2834,3144.4602,2179.6826,1843.7971,1708.0136,1529.3511,1279.2236,843.2871,836.1405,721.7965,657.478,593.1595,593.1595,571.72,550.2805,464.5225,414.497,393.0575,371.618,364.4715
False,0.0,Республика Крым,1,False,12336.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Республика Крым,1,True,18679.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Республика Марий Эл,1,False,12336.0,55000.0,13434.4007,6857.4667,4753.4712,4020.9691,3724.8512,3335.2224,2789.7421,1839.0479,1823.4627,1574.1003,1433.8339,1293.5676,1293.5676,1246.8121,1200.0567,1013.0349,903.9388,857.1833,810.4279,794.8427
False,0.0,Республика Марий Эл,1,True,15000.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Калининградская область,1,False,10000.0,55000.0,13434.4007,6857.4667,4753.4712,4020.9691,3724.8512,3335.2224,2789.7421,1839.0479,1823.4627,1574.1003,1433.8339,1293.5676,1293.5676,1246.8121,1200.0567,1013.0349,903.9388,857.1833,810.4279,794.8427
False,0.0,Архангельская область,1,False,12336.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Архангельская область,1,True,18679.0,25220.0,6160.2834,3144.4602,2179.6826,1843.7971,1708.0136,1529.3511,1279.2236,843.2871,836.1405,721.7965,657.478,593.1595,593.1595,571.72,550.2805,464.5225,414.497,393.0575,371.618,364.4715
False,0.0,Томская область,1,False,12336.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Томская область,1,True,16000.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,0.0,Омская область,1,False,10000.0,65000.0,15877.019,8104.2788,5617.7387,4752.0544,4402.0969,3941.6265,3296.968,2173.4202,2155.0014,1860.3004,1694.531,1528.7617,1528.7617,1473.5052,1418.2488,1197.223,1068.2913,1013.0349,957.7784,939.3596
False,0.0,Омская область,1,True,18679.0,22035.0,5382.3094,2747.3505,1904.4134,1610.9464,1492.3109,1336.2114,1117.6721,736.7895,730.5455,630.6418,574.446,518.2502,518.2502,499.5183,480.7863,405.8586,362.1508,343.4188,324.6869,318.4429
False,0.0,Пензенская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Пензенская область,1,True,16000.0,16000.0,3908.1893,1994.8994,1382.828,1169.7365,1083.5931,970.2465,811.5613,534.9957,530.4619,457.9201,417.1153,376.3106,376.3106,362.709,349.1074,294.701,262.964,249.3624,235.7608,231.227
False,0.0,Республика Карелия,1,False,15000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Республика Карелия,1,True,15000.0,15000.0,3663.9275,1870.2182,1296.4012,1096.6279,1015.8685,909.6061,760.8388,501.5585,497.308,429.3001,391.0456,352.7912,352.7912,340.0397,327.2882,276.2822,246.5288,233.7773,221.0258,216.7753
False,0.0,Город федерального значения Севастополь,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Республика Коми,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Республика Алтай,1,False,15000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,0.0,Республика Алтай,1,True,15000.0,15000.0,3663.9275,1870.2182,1296.4012,1096.6279,1015.8685,909.6061,760.8388,501.5585,497.308,429.3001,391.0456,352.7912,352.7912,340.0397,327.2882,276.2822,246.5288,233.7773,221.0258,216.7753
False,0.0,Псковская область,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Республика Бурятия,1,False,12336.0,100000.0,24426.1831,12468.1213,8642.675,7310.8529,6772.4568,6064.0408,5072.2584,3343.7234,3315.3868,2862.0006,2606.9708,2351.9411,2351.9411,2266.9311,2181.9212,1841.8816,1643.5251,1558.5152,1473.5052,1445.1686
False,0.0,Республика Бурятия,1,True,16000.0,25220.0,6160.2834,3144.4602,2179.6826,1843.7971,1708.0136,1529.3511,1279.2236,843.2871,836.1405,721.7965,657.478,593.1595,593.1595,571.72,550.2805,464.5225,414.497,393.0575,371.618,364.4715
False,0.0,Еврейская автономная область,1,False,17000.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Иркутская область,1,False,15000.0,75000.0,18319.6373,9351.091,6482.0062,5483.1397,5079.3426,4548.0306,3804.1938,2507.7926,2486.5401,2146.5004,1955.2281,1763.9558,1763.9558,1700.1984,1636.4409,1381.4112,1232.6438,1168.8864,1105.1289,1083.8765
False,0.0,Иркутская область,1,True,15000.0,15000.0,3663.9275,1870.2182,1296.4012,1096.6279,1015.8685,909.6061,760.8388,501.5585,497.308,429.3001,391.0456,352.7912,352.7912,340.0397,327.2882,276.2822,246.5288,233.7773,221.0258,216.7753
False,0.0,Ленинградская область,1,False,15000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,0.0,Ленинградская область,1,True,15000.0,23306.5,5692.8884,2905.8827,2014.305,1703.9039,1578.4226,1413.3157,1182.1659,779.3049,772.7006,667.0322,607.5937,548.1551,548.1551,528.3423,508.5295,429.2781,383.0482,363.2353,343.4225,336.8182
False,0.0,Воронежская область,2,False,12700.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,0.0,Хабаровский край,1,False,12700.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Хабаровский край,1,True,30000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
