is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Штукатурка (713_10),Укладка плитки (250_10),Нравственность (СК) (622_4),Выполнение ремонтных работ (ОПТ) (8285_36),Высокая работоспособность (СК) (586_4),Коммуникабельность (СК) (617_4),Приготовление штукатурных растворов и смесей (448_10),Ремонт штукатурки (357_10),Трудолюбие (СК) (597_4),Выполнение штукатурки (456_10)
False,2.0,Республика Крым,1,False,16000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Еврейская автономная область,1,False,16000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,2.0,Нижегородская область,0,False,18249.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Республика Мордовия,1,False,20125.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Омская область,1,False,20125.0,100000.0,22745.9016,14446.7213,10587.4317,8521.1749,5703.5519,5413.2514,4098.3607,4064.2077,3790.9836,3586.0656,3551.9126,3517.7596,2851.776,2783.4699,2578.5519,1758.8798
False,2.0,Омская область,1,True,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,2.0,Воронежская область,2,False,20000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Ярославская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Калужская область,1,False,30000.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Тюменская область,1,False,20000.0,129000.0,29342.2131,18636.2705,13657.7869,10992.3156,7357.582,6983.0943,5286.8852,5242.8279,4890.3689,4626.0246,4581.9672,4537.9098,3678.791,3590.6762,3326.332,2268.9549
False,2.0,Новосибирская область,0,False,20000.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,2.0,Архангельская область,1,False,35000.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Тульская область,1,False,20000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Пермский край,1,False,19000.0,82000.0,18651.6393,11846.3115,8681.694,6987.3634,4676.9126,4438.8661,3360.6557,3332.6503,3108.6066,2940.5738,2912.5683,2884.5628,2338.4563,2282.4454,2114.4126,1442.2814
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Пензенская область,1,False,20125.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Тверская область,1,False,20000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Ленинградская область,1,False,25000.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Тамбовская область,2,False,20125.0,35000.0,7961.0656,5056.3525,3705.6011,2982.4112,1996.2432,1894.638,1434.4262,1422.4727,1326.8443,1255.123,1243.1694,1231.2158,998.1216,974.2145,902.4932,615.6079
False,2.0,Липецкая область,1,False,20000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,2.0,Владимирская область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,2.0,Курганская область,1,False,21000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Иркутская область,1,False,20000.0,129000.0,29342.2131,18636.2705,13657.7869,10992.3156,7357.582,6983.0943,5286.8852,5242.8279,4890.3689,4626.0246,4581.9672,4537.9098,3678.791,3590.6762,3326.332,2268.9549
False,2.0,Иркутская область,1,True,50000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,2.0,Калининградская область,1,False,25000.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Сахалинская область,1,False,20000.0,129000.0,29342.2131,18636.2705,13657.7869,10992.3156,7357.582,6983.0943,5286.8852,5242.8279,4890.3689,4626.0246,4581.9672,4537.9098,3678.791,3590.6762,3326.332,2268.9549
False,2.0,Орловская область,1,False,20000.0,25000.0,5686.4754,3611.6803,2646.8579,2130.2937,1425.888,1353.3128,1024.5902,1016.0519,947.7459,896.5164,887.9781,879.4399,712.944,695.8675,644.638,439.7199
False,2.0,Кировская область,1,False,20125.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Республика Хакасия,1,False,20125.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Курская область,2,False,20125.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Белгородская область,2,False,20125.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,2.0,Самарская область,0,False,20000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Самарская область,0,True,40000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,2.0,Смоленская область,1,False,30000.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Томская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Костромская область,1,False,20125.0,35000.0,7961.0656,5056.3525,3705.6011,2982.4112,1996.2432,1894.638,1434.4262,1422.4727,1326.8443,1255.123,1243.1694,1231.2158,998.1216,974.2145,902.4932,615.6079
False,2.0,Брянская область,1,False,32000.0,72000.0,16377.0492,10401.6393,7622.9508,6135.2459,4106.5574,3897.541,2950.8197,2926.2295,2729.5082,2581.9672,2557.377,2532.7869,2053.2787,2004.0984,1856.5574,1266.3934
False,2.0,Ивановская область,1,False,20000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Новгородская область,1,False,16242.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Камчатский край,1,False,25000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,2.0,Республика Дагестан,1,False,20125.0,20125.0,4577.6127,2907.4027,2130.7206,1714.8864,1147.8398,1089.4168,824.7951,817.9218,762.9355,721.6957,714.8224,707.9491,573.9199,560.1733,518.9336,353.9746
False,2.0,Московская область,2,False,22000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Город федерального значения Санкт-Петербург,0,False,22000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,2.0,Город федерального значения Санкт-Петербург,0,True,30000.0,44500.0,10121.9262,6428.791,4711.4071,3791.9228,2538.0806,2408.8969,1823.7705,1808.5724,1686.9877,1595.7992,1580.6011,1565.403,1269.0403,1238.6441,1147.4556,782.7015
False,2.0,Рязанская область,1,False,22000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Вологодская область,1,False,22000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Ямало-Ненецкий автономный округ,1,False,35000.0,65000.0,14784.8361,9390.3689,6881.8306,5538.7637,3707.3087,3518.6134,2663.9344,2641.735,2464.1393,2330.9426,2308.7432,2286.5437,1853.6544,1809.2555,1676.0587,1143.2719
False,2.0,Республика Карелия,1,False,30000.0,48000.0,10918.0328,6934.4262,5081.9672,4090.1639,2737.7049,2598.3607,1967.2131,1950.8197,1819.6721,1721.3115,1704.918,1688.5246,1368.8525,1336.0656,1237.7049,844.2623
False,2.0,Мурманская область,1,False,22000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Псковская область,1,False,40000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Красноярский край,1,False,19408.0,110000.0,25020.4918,15891.3934,11646.1749,9373.2923,6273.9071,5954.5765,4508.1967,4470.6284,4170.082,3944.6721,3907.1038,3869.5355,3136.9536,3061.8169,2836.4071,1934.7678
False,2.0,Астраханская область,1,False,30000.0,46250.0,10519.9795,6681.6086,4896.6872,3941.0434,2637.8928,2503.6288,1895.4918,1879.696,1753.3299,1658.5553,1642.7596,1626.9638,1318.9464,1287.3548,1192.5803,813.4819
False,2.0,Республика Саха (Якутия),1,False,30000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,2.0,Республика Бурятия,1,False,30000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Республика Калмыкия,1,False,40000.0,46250.0,10519.9795,6681.6086,4896.6872,3941.0434,2637.8928,2503.6288,1895.4918,1879.696,1753.3299,1658.5553,1642.7596,1626.9638,1318.9464,1287.3548,1192.5803,813.4819
False,2.0,Город федерального значения Москва,0,False,75.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,2.0,Донецкая область,1,False,30000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Луганская область,1,False,60000.0,60000.0,13647.541,8668.0328,6352.459,5112.7049,3422.1311,3247.9508,2459.0164,2438.5246,2274.5902,2151.6393,2131.1475,2110.6557,1711.0656,1670.082,1547.1311,1055.3279
False,2.0,Магаданская область,1,False,22000.0,42500.0,9667.0082,6139.8566,4499.6585,3621.4993,2424.0096,2300.6318,1741.8033,1727.2883,1611.168,1524.0779,1509.5628,1495.0478,1212.0048,1182.9747,1095.8846,747.5239
False,2.0,Чукотский автономный округ,1,False,65000.0,65000.0,14784.8361,9390.3689,6881.8306,5538.7637,3707.3087,3518.6134,2663.9344,2641.735,2464.1393,2330.9426,2308.7432,2286.5437,1853.6544,1809.2555,1676.0587,1143.2719
True,0.0,Республика Адыгея,1,False,80000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
True,0.0,Республика Башкортостан,0,False,12837.0,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Удмуртская Республика,1,False,13500.0,43750.0,9951.332,6320.4406,4632.0014,3728.014,2495.304,2368.2975,1793.0328,1778.0908,1658.5553,1568.9037,1553.9617,1539.0198,1247.652,1217.7681,1128.1165,769.5099
True,0.0,Республика Татарстан,0,False,22081.5,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Волгоградская область,2,False,35000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
True,0.0,Ставропольский край,2,False,39125.0,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Приморский край,1,False,39125.0,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Чувашская Республика,1,False,22081.5,85000.0,19334.0164,12279.7131,8999.3169,7242.9986,4848.0191,4601.2637,3483.6066,3454.5765,3222.3361,3048.1557,3019.1257,2990.0956,2424.0096,2365.9495,2191.7691,1495.0478
True,0.0,Оренбургская область,2,False,15769.0,85000.0,19334.0164,12279.7131,8999.3169,7242.9986,4848.0191,4601.2637,3483.6066,3454.5765,3222.3361,3048.1557,3019.1257,2990.0956,2424.0096,2365.9495,2191.7691,1495.0478
True,0.0,Ростовская область,0,False,25000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
True,0.0,Алтайский край,2,False,35000.0,36625.0,8330.6865,5291.1117,3877.6469,3120.8803,2088.9259,1982.6033,1501.0246,1488.5161,1388.4477,1313.3965,1300.888,1288.3794,1044.4629,1019.4459,944.3946,644.1897
True,0.0,Хабаровский край,1,False,22081.5,36625.0,8330.6865,5291.1117,3877.6469,3120.8803,2088.9259,1982.6033,1501.0246,1488.5161,1388.4477,1313.3965,1300.888,1288.3794,1044.4629,1019.4459,944.3946,644.1897
True,0.0,Челябинская область,0,False,25000.0,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Саратовская область,2,False,25000.0,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Краснодарский край,0,False,25000.0,85000.0,19334.0164,12279.7131,8999.3169,7242.9986,4848.0191,4601.2637,3483.6066,3454.5765,3222.3361,3048.1557,3019.1257,2990.0956,2424.0096,2365.9495,2191.7691,1495.0478
True,0.0,Республика Коми,1,False,22081.5,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Забайкальский край,1,False,35000.0,35000.0,7961.0656,5056.3525,3705.6011,2982.4112,1996.2432,1894.638,1434.4262,1422.4727,1326.8443,1255.123,1243.1694,1231.2158,998.1216,974.2145,902.4932,615.6079
True,0.0,Амурская область,1,False,22081.5,36625.0,8330.6865,5291.1117,3877.6469,3120.8803,2088.9259,1982.6033,1501.0246,1488.5161,1388.4477,1313.3965,1300.888,1288.3794,1044.4629,1019.4459,944.3946,644.1897
True,0.0,Ульяновская область,1,False,36625.0,39125.0,8899.334,5652.2797,4142.3327,3333.9097,2231.5147,2117.9346,1603.4836,1590.1212,1483.2223,1403.0482,1389.6858,1376.3234,1115.7573,1089.0326,1008.8584,688.1617
True,0.0,Свердловская область,0,False,35000.0,78000.0,17741.8033,11268.4426,8258.1967,6646.5164,4448.7705,4222.3361,3196.7213,3170.082,2956.9672,2797.1311,2770.4918,2743.8525,2224.3852,2171.1066,2011.2705,1371.9262
True,0.0,Кабардино-Балкарская Республика,1,False,36625.0,36625.0,8330.6865,5291.1117,3877.6469,3120.8803,2088.9259,1982.6033,1501.0246,1488.5161,1388.4477,1313.3965,1300.888,1288.3794,1044.4629,1019.4459,944.3946,644.1897
True,0.0,Кемеровская область,1,False,18049.0,36625.0,8330.6865,5291.1117,3877.6469,3120.8803,2088.9259,1982.6033,1501.0246,1488.5161,1388.4477,1313.3965,1300.888,1288.3794,1044.4629,1019.4459,944.3946,644.1897
True,0.0,Республика Марий Эл,1,False,35000.0,35000.0,7961.0656,5056.3525,3705.6011,2982.4112,1996.2432,1894.638,1434.4262,1422.4727,1326.8443,1255.123,1243.1694,1231.2158,998.1216,974.2145,902.4932,615.6079
True,0.0,Город федерального значения Севастополь,1,False,50000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Республика Крым,1,False,75000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
True,0.0,Нижегородская область,0,False,40000.0,85000.0,19334.0164,12279.7131,8999.3169,7242.9986,4848.0191,4601.2637,3483.6066,3454.5765,3222.3361,3048.1557,3019.1257,2990.0956,2424.0096,2365.9495,2191.7691,1495.0478
True,0.0,Республика Мордовия,1,False,45000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Омская область,1,False,20000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Воронежская область,2,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Ярославская область,1,False,50000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Калужская область,1,False,50000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Тюменская область,1,False,50000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Новосибирская область,0,False,43500.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Архангельская область,1,False,18000.0,27000.0,6141.3934,3900.6148,2858.6066,2300.7172,1539.959,1461.5779,1106.5574,1097.3361,1023.5656,968.2377,959.0164,949.7951,769.9795,751.5369,696.209,474.8975
True,0.0,Тульская область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Пермский край,1,False,43500.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,43500.0,43500.0,9894.4672,6284.3238,4605.5328,3706.7111,2481.0451,2354.7643,1782.7869,1767.9303,1649.0779,1559.9385,1545.082,1530.2254,1240.5225,1210.8094,1121.6701,765.1127
True,0.0,Пензенская область,1,False,40000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Тверская область,1,False,30000.0,30000.0,6823.7705,4334.0164,3176.2295,2556.3525,1711.0656,1623.9754,1229.5082,1219.2623,1137.2951,1075.8197,1065.5738,1055.3279,855.5328,835.041,773.5656,527.6639
True,0.0,Ленинградская область,1,False,40000.0,43500.0,9894.4672,6284.3238,4605.5328,3706.7111,2481.0451,2354.7643,1782.7869,1767.9303,1649.0779,1559.9385,1545.082,1530.2254,1240.5225,1210.8094,1121.6701,765.1127
True,0.0,Тамбовская область,2,False,30000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
True,0.0,Липецкая область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Владимирская область,1,False,28500.0,30000.0,6823.7705,4334.0164,3176.2295,2556.3525,1711.0656,1623.9754,1229.5082,1219.2623,1137.2951,1075.8197,1065.5738,1055.3279,855.5328,835.041,773.5656,527.6639
True,0.0,Курганская область,1,False,43500.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Иркутская область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Калининградская область,1,False,50000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Сахалинская область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Орловская область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Кировская область,1,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Республика Хакасия,1,False,43500.0,43500.0,9894.4672,6284.3238,4605.5328,3706.7111,2481.0451,2354.7643,1782.7869,1767.9303,1649.0779,1559.9385,1545.082,1530.2254,1240.5225,1210.8094,1121.6701,765.1127
True,0.0,Курская область,2,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Белгородская область,2,False,30000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
True,0.0,Самарская область,0,False,43500.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
