is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Организаторские способности, лидерство (СК) (393_4)",Разработка проектной документации (СПК в строительстве) (6933_10),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),"Саморазвитие, обучаемость (СК) (604_4)",Проектирования объектов (6977_10),Составление графиков (6998_10),Английский язык (ЯС) (1918_32),Пунктуальность (СК) (612_4),Контроль выполнения работ (7013_10),Прохождения экспертизы (6978_10),Подготовка данных для заключения договоров (7017_10),Дисциплинированность (СК) (593_4),Выезды на объекты (6986_10),Сопровождение проектной документации (6993_10),Самостоятельность (СК) (603_4),Подбор оборудования (7184_10),Подготовка технических заданий (6983_10),Высокая работоспособность (СК) (586_4),Надзор за строительством (6981_10),Оформление КС (5667_10),Разработка рабочей документации (6972_10),Защита проекта в вышестоящих организациях (7007_10),Проектирование систем отопления (6991_10),Выполнение расчетов (6973_10),Трудолюбие (СК) (597_4),Участие в подготовке заданий на разработку проектных решений (6980_10),Выполнение комплекса геодезических работ (1410_10),Согласование технических решений (7001_10),Анализ проектной документации (7025_10),Уверенный пользователь AutoCad (6976_10),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Инициативность (СК) (610_4),Кропотливость (СК) (623_4),Знание компьютерных офисных программ (строительство) (4252_10),Аккуратность (СК) (575_4)
False,0.0,Республика Саха (Якутия),1,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,0.0,Херсонская область,1,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,0.0,Город федерального значения Москва,0,False,80.0,130000.0,24695.061,12191.5617,11359.7281,6160.7678,6004.799,5432.9134,5328.9342,3639.2721,3145.3709,2625.4749,2469.5061,2417.5165,2391.5217,2365.5269,2339.5321,2313.5373,2157.5685,2131.5737,2079.5841,2053.5893,2001.5997,1923.6153,1923.6153,1871.6257,1611.6777,1533.6933,1533.6933,1507.6985,1507.6985,1481.7037,1481.7037,1429.7141,1429.7141,1403.7193,1377.7245,1351.7297,1325.7349
False,0.0,Город федерального значения Москва,0,True,30000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,0.0,Магаданская область,1,False,29000.0,29000.0,5508.8982,2719.6561,2534.0932,1374.3251,1339.5321,1211.9576,1188.7622,811.8376,701.6597,585.6829,550.8898,539.2921,533.4933,527.6945,521.8956,516.0968,481.3037,475.5049,463.9072,458.1084,446.5107,429.1142,429.1142,417.5165,359.5281,342.1316,342.1316,336.3327,336.3327,330.5339,330.5339,318.9362,318.9362,313.1374,307.3385,301.5397,295.7409
False,0.0,Ненецкий автономный округ,1,False,25000.0,45000.0,8548.2903,4220.156,3932.2136,2132.5735,2078.5843,1880.6239,1844.6311,1259.7481,1088.7822,908.8182,854.829,836.8326,827.8344,818.8362,809.838,800.8398,746.8506,737.8524,719.856,710.8578,692.8614,665.8668,665.8668,647.8704,557.8884,530.8938,530.8938,521.8956,521.8956,512.8974,512.8974,494.901,494.901,485.9028,476.9046,467.9064,458.9082
True,1.0,Республика Адыгея,1,False,75000.0,75000.0,14247.1506,7033.5933,6553.6893,3554.2891,3464.3071,3134.3731,3074.3851,2099.5801,1814.6371,1514.6971,1424.7151,1394.7211,1379.7241,1364.7271,1349.7301,1334.7331,1244.751,1229.754,1199.76,1184.763,1154.769,1109.778,1109.778,1079.784,929.814,884.823,884.823,869.826,869.826,854.829,854.829,824.835,824.835,809.838,794.841,779.844,764.847
True,1.0,Республика Калмыкия,1,False,75000.0,75000.0,14247.1506,7033.5933,6553.6893,3554.2891,3464.3071,3134.3731,3074.3851,2099.5801,1814.6371,1514.6971,1424.7151,1394.7211,1379.7241,1364.7271,1349.7301,1334.7331,1244.751,1229.754,1199.76,1184.763,1154.769,1109.778,1109.778,1079.784,929.814,884.823,884.823,869.826,869.826,854.829,854.829,824.835,824.835,809.838,794.841,779.844,764.847
True,1.0,Волгоградская область,2,False,35000.0,153100.0,29083.1834,14357.9084,13378.2643,7255.4889,7071.8056,6398.3003,6275.8448,4285.9428,3704.2791,3092.0016,2908.3183,2847.0906,2816.4767,2785.8628,2755.249,2724.6351,2540.9518,2510.3379,2449.1102,2418.4963,2357.2685,2265.4269,2265.4269,2204.1992,1898.0604,1806.2188,1806.2188,1775.6049,1775.6049,1744.991,1744.991,1683.7632,1683.7632,1653.1494,1622.5355,1591.9216,1561.3077
True,1.0,Ульяновская область,1,False,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
True,1.0,Ростовская область,0,False,40000.0,165000.0,31343.7313,15473.9052,14418.1164,7819.4361,7621.4757,6895.6209,6763.6473,4619.0762,3992.2016,3332.3335,3134.3731,3068.3863,3035.3929,3002.3995,2969.4061,2936.4127,2738.4523,2705.4589,2639.4721,2606.4787,2540.4919,2441.5117,2441.5117,2375.5249,2045.5909,1946.6107,1946.6107,1913.6173,1913.6173,1880.6239,1880.6239,1814.6371,1814.6371,1781.6437,1748.6503,1715.6569,1682.6635
True,1.0,Алтайский край,2,False,40000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Республика Башкортостан,0,False,30000.0,160000.0,30393.9212,15004.999,13981.2038,7582.4835,7390.5219,6686.6627,6558.6883,4479.1042,3871.2258,3231.3537,3039.3921,2975.4049,2943.4113,2911.4177,2879.4241,2847.4305,2655.4689,2623.4753,2559.4881,2527.4945,2463.5073,2367.5265,2367.5265,2303.5393,1983.6033,1887.6225,1887.6225,1855.6289,1855.6289,1823.6353,1823.6353,1759.6481,1759.6481,1727.6545,1695.6609,1663.6673,1631.6737
True,1.0,Воронежская область,2,False,40000.0,153100.0,29083.1834,14357.9084,13378.2643,7255.4889,7071.8056,6398.3003,6275.8448,4285.9428,3704.2791,3092.0016,2908.3183,2847.0906,2816.4767,2785.8628,2755.249,2724.6351,2540.9518,2510.3379,2449.1102,2418.4963,2357.2685,2265.4269,2265.4269,2204.1992,1898.0604,1806.2188,1806.2188,1775.6049,1775.6049,1744.991,1744.991,1683.7632,1683.7632,1653.1494,1622.5355,1591.9216,1561.3077
True,1.0,Астраханская область,1,False,40000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Пензенская область,1,False,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
True,1.0,Удмуртская Республика,1,False,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
True,1.0,Чувашская Республика,1,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Челябинская область,0,False,40000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Оренбургская область,2,False,50000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Кемеровская область,1,False,35000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Владимирская область,1,False,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
True,1.0,Вологодская область,1,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Белгородская область,2,False,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
True,1.0,Архангельская область,1,False,35000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Орловская область,1,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Республика Дагестан,1,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Забайкальский край,1,False,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
True,1.0,Курская область,2,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Республика Алтай,1,False,55000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Республика Тыва,1,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,1.0,Нижегородская область,0,False,65000.0,153100.0,29083.1834,14357.9084,13378.2643,7255.4889,7071.8056,6398.3003,6275.8448,4285.9428,3704.2791,3092.0016,2908.3183,2847.0906,2816.4767,2785.8628,2755.249,2724.6351,2540.9518,2510.3379,2449.1102,2418.4963,2357.2685,2265.4269,2265.4269,2204.1992,1898.0604,1806.2188,1806.2188,1775.6049,1775.6049,1744.991,1744.991,1683.7632,1683.7632,1653.1494,1622.5355,1591.9216,1561.3077
True,1.0,Пермский край,1,False,55000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Краснодарский край,0,False,55000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Иркутская область,1,False,40000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Свердловская область,0,False,40000.0,153100.0,29083.1834,14357.9084,13378.2643,7255.4889,7071.8056,6398.3003,6275.8448,4285.9428,3704.2791,3092.0016,2908.3183,2847.0906,2816.4767,2785.8628,2755.249,2724.6351,2540.9518,2510.3379,2449.1102,2418.4963,2357.2685,2265.4269,2265.4269,2204.1992,1898.0604,1806.2188,1806.2188,1775.6049,1775.6049,1744.991,1744.991,1683.7632,1683.7632,1653.1494,1622.5355,1591.9216,1561.3077
True,1.0,Саратовская область,2,False,55000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Новосибирская область,0,False,50000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
True,1.0,Республика Татарстан,0,False,25000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Тверская область,1,False,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
True,1.0,Красноярский край,1,False,30000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Хабаровский край,1,False,50000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Омская область,1,False,40000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Город федерального значения Севастополь,1,False,55000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
True,1.0,Мурманская область,1,False,40000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
True,1.0,Тюменская область,1,False,40000.0,117000.0,22225.5549,10972.4055,10223.7552,5544.6911,5404.3191,4889.6221,4796.0408,3275.3449,2830.8338,2362.9274,2222.5555,2175.7648,2152.3695,2128.9742,2105.5789,2082.1836,1941.8116,1918.4163,1871.6257,1848.2304,1801.4397,1731.2537,1731.2537,1684.4631,1450.5099,1380.3239,1380.3239,1356.9286,1356.9286,1333.5333,1333.5333,1286.7427,1286.7427,1263.3473,1239.952,1216.5567,1193.1614
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
True,1.0,Сахалинская область,1,False,60000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
True,1.0,Ямало-Ненецкий автономный округ,1,False,50000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
True,1.0,Республика Саха (Якутия),1,False,50000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
True,1.0,Город федерального значения Москва,0,False,60000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
True,1.0,Магаданская область,1,False,131597.0,225000.0,42741.4517,21100.7798,19661.0678,10662.8674,10392.9214,9403.1194,9223.1554,6298.7403,5443.9112,4544.0912,4274.1452,4184.1632,4139.1722,4094.1812,4049.1902,4004.1992,3734.2531,3689.2621,3599.2801,3554.2891,3464.3071,3329.3341,3329.3341,3239.3521,2789.4421,2654.4691,2654.4691,2609.4781,2609.4781,2564.4871,2564.4871,2474.5051,2474.5051,2429.5141,2384.5231,2339.5321,2294.5411
True,2.0,Ростовская область,0,False,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
True,2.0,Республика Башкортостан,0,False,40000.0,156000.0,29634.0732,14629.874,13631.6737,7392.9214,7205.7588,6519.4961,6394.7211,4367.1266,3774.4451,3150.5699,2963.4073,2901.0198,2869.826,2838.6323,2807.4385,2776.2448,2589.0822,2557.8884,2495.5009,2464.3071,2401.9196,2308.3383,2308.3383,2245.9508,1934.0132,1840.4319,1840.4319,1809.2382,1809.2382,1778.0444,1778.0444,1715.6569,1715.6569,1684.4631,1653.2693,1622.0756,1590.8818
True,2.0,Самарская область,0,False,70000.0,109200.0,20743.8512,10240.9118,9542.1716,5175.045,5044.0312,4563.6473,4476.3047,3056.9886,2642.1116,2205.3989,2074.3851,2030.7139,2008.8782,1987.0426,1965.207,1943.3713,1812.3575,1790.5219,1746.8506,1725.015,1681.3437,1615.8368,1615.8368,1572.1656,1353.8092,1288.3023,1288.3023,1266.4667,1266.4667,1244.6311,1244.6311,1200.9598,1200.9598,1179.1242,1157.2885,1135.4529,1113.6173
True,2.0,Астраханская область,1,False,60000.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
True,2.0,Чувашская Республика,1,False,100000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
True,2.0,Челябинская область,0,False,40000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
