is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)","(АГП) Соблюдение федеральных норм, правил и требований (6240_30)",(АГП) Управление автовышкой и автогидроподъемником (4336_30),(АГП) Выполнение ежесменного технического обслуживания (4338_30),Выполнение ремонтных работ (ОПТ) (8285_36),(АГП) Обслуживание и ремонт (3691_30),"(стропальщик) Строительные, строительно-монтажные, и монтажные работы (2876_30)",(АГП) Выявление и устранение неисправностей (4337_30),(АГП) Организация подъема и перемещения людей на высоту. (8430_30),(АГП) Знание устройства и принципа работы АГП (8450_30),(АГП) Управление машинами и механизмами различного типа и назначения (6030_30),(АГП) Ведение путевой документации (4316_30),(АГП) Соблюдать требования правил дорожного движения (4314_30),(АГП) Техническое обслуживание и проведение профилактического ремонта автовышки и автогидроподъемника (4687_30),(АГП) Выполнение работ по ежесменному техническому обслуживанию транспортного средства (автомобиля) (8459_30),"(АГП) Выполнение производственных заданий, заявок, распоряжений, поручений (4341_30)",(крановщик) Управление автомобильным краном (5200_30),(АГП) Ведение первичной технической документации (8447_30),(АГП) Знание федеральных норм и правил (5867_30),Целеустремленность (СК) (588_4),Стрессоустойчивость (СК) (601_4),"(АГП) Знание устройства, и правил эксплуатации (5870_30)","Саморазвитие, обучаемость (СК) (604_4)"
True,1.0,Республика Алтай,1,False,130000.0,172000.0,44546.8951,22522.0557,15045.3961,10699.3576,8194.8608,6979.4433,6740.0428,5653.5332,5469.379,5469.379,5008.9936,3719.9143,3554.1756,3204.2827,3112.2056,2928.0514,2928.0514,2651.8201,2651.8201,2467.666,2301.9272,2246.6809,1988.8651,1915.2034
True,1.0,Чукотский автономный округ,1,False,120000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,0.0,Город федерального значения Москва,0,False,30000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Краснодарский край,0,False,30000.0,32000.0,8287.7944,4190.1499,2799.1435,1990.5782,1524.6253,1298.5011,1253.9615,1051.8201,1017.5589,1017.5589,931.9058,692.0771,661.242,596.1456,579.015,544.7537,544.7537,493.3619,493.3619,459.1006,428.2655,417.9872,370.0214,356.3169
True,0.0,Волгоградская область,2,False,20000.0,28700.0,7433.1156,3758.0407,2510.4818,1785.2998,1367.3983,1164.5931,1124.6467,943.3512,912.6231,912.6231,835.803,620.7066,593.0514,534.6681,519.3041,488.576,488.576,442.4839,442.4839,411.7559,384.1006,374.8822,331.863,319.5717
True,0.0,Кемеровская область,1,False,50000.0,50000.0,12949.6788,6547.1092,4373.6617,3110.2784,2382.227,2028.9079,1959.3148,1643.469,1589.9358,1589.9358,1456.1028,1081.3704,1033.1906,931.4775,904.7109,851.1777,851.1777,770.8779,770.8779,717.3448,669.1649,653.1049,578.1585,556.7452
True,0.0,Воронежская область,2,False,65000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Республика Татарстан,0,False,50000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Московская область,2,False,65000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Ленинградская область,1,False,65000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Чувашская Республика,1,False,65000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Саратовская область,2,False,50000.0,65000.0,16834.5824,8511.242,5685.7602,4043.3619,3096.8951,2637.5803,2547.1092,2136.5096,2066.9165,2066.9165,1892.9336,1405.7816,1343.1478,1210.9208,1176.1242,1106.531,1106.531,1002.1413,1002.1413,932.5482,869.9143,849.0364,751.606,723.7687
True,0.0,Красноярский край,1,False,32702.5,60000.0,15539.6146,7856.531,5248.394,3732.334,2858.6724,2434.6895,2351.1777,1972.1627,1907.9229,1907.9229,1747.3233,1297.6445,1239.8287,1117.773,1085.6531,1021.4133,1021.4133,925.0535,925.0535,860.8137,802.9979,783.7259,693.7901,668.0942
True,0.0,Пермский край,1,False,30000.0,32702.5,8469.7374,4282.1368,2860.5934,2034.2776,1558.0956,1327.0072,1281.4898,1074.9109,1039.8975,1039.8975,952.364,707.2703,675.7583,609.2329,591.7262,556.7128,556.7128,504.1927,504.1927,469.1793,437.6673,427.1633,378.1445,364.1392
True,0.0,Ямало-Ненецкий автономный округ,1,False,55000.0,55000.0,14244.6467,7201.8201,4811.0278,3421.3062,2620.4497,2231.7987,2155.2463,1807.8158,1748.9293,1748.9293,1601.7131,1189.5075,1136.5096,1024.6253,995.182,936.2955,936.2955,847.9657,847.9657,789.0792,736.0814,718.4154,635.9743,612.4197
True,0.0,Удмуртская Республика,1,False,32702.5,32702.5,8469.7374,4282.1368,2860.5934,2034.2776,1558.0956,1327.0072,1281.4898,1074.9109,1039.8975,1039.8975,952.364,707.2703,675.7583,609.2329,591.7262,556.7128,556.7128,504.1927,504.1927,469.1793,437.6673,427.1633,378.1445,364.1392
True,0.0,Челябинская область,0,False,32702.5,80000.0,20719.4861,10475.3747,6997.8587,4976.4454,3811.5632,3246.2527,3134.9036,2629.5503,2543.8972,2543.8972,2329.7645,1730.1927,1653.1049,1490.364,1447.5375,1361.8844,1361.8844,1233.4047,1233.4047,1147.7516,1070.6638,1044.9679,925.0535,890.7923
True,0.0,Республика Башкортостан,0,False,32702.5,60000.0,15539.6146,7856.531,5248.394,3732.334,2858.6724,2434.6895,2351.1777,1972.1627,1907.9229,1907.9229,1747.3233,1297.6445,1239.8287,1117.773,1085.6531,1021.4133,1021.4133,925.0535,925.0535,860.8137,802.9979,783.7259,693.7901,668.0942
True,0.0,Новосибирская область,0,False,37500.0,37500.0,9712.2591,4910.3319,3280.2463,2332.7088,1786.6702,1521.6809,1469.4861,1232.6017,1192.4518,1192.4518,1092.0771,811.0278,774.8929,698.6081,678.5332,638.3833,638.3833,578.1585,578.1585,538.0086,501.8737,489.8287,433.6188,417.5589
True,0.0,Тюменская область,1,False,30000.0,32702.5,8469.7374,4282.1368,2860.5934,2034.2776,1558.0956,1327.0072,1281.4898,1074.9109,1039.8975,1039.8975,952.364,707.2703,675.7583,609.2329,591.7262,556.7128,556.7128,504.1927,504.1927,469.1793,437.6673,427.1633,378.1445,364.1392
True,0.0,Кировская область,1,False,30000.0,30000.0,7769.8073,3928.2655,2624.197,1866.167,1429.3362,1217.3448,1175.5889,986.0814,953.9615,953.9615,873.6617,648.8223,619.9143,558.8865,542.8266,510.7066,510.7066,462.5268,462.5268,430.4069,401.4989,391.863,346.8951,334.0471
True,0.0,Самарская область,0,False,22530.25,35000.0,9064.7752,4582.9764,3061.5632,2177.1949,1667.5589,1420.2355,1371.5203,1150.4283,1112.955,1112.955,1019.2719,756.9593,723.2334,652.0343,633.2976,595.8244,595.8244,539.6146,539.6146,502.1413,468.4154,457.1734,404.7109,389.7216
True,0.0,Оренбургская область,2,False,32702.5,32702.5,8469.7374,4282.1368,2860.5934,2034.2776,1558.0956,1327.0072,1281.4898,1074.9109,1039.8975,1039.8975,952.364,707.2703,675.7583,609.2329,591.7262,556.7128,556.7128,504.1927,504.1927,469.1793,437.6673,427.1633,378.1445,364.1392
True,0.0,Амурская область,1,False,35000.0,55000.0,14244.6467,7201.8201,4811.0278,3421.3062,2620.4497,2231.7987,2155.2463,1807.8158,1748.9293,1748.9293,1601.7131,1189.5075,1136.5096,1024.6253,995.182,936.2955,936.2955,847.9657,847.9657,789.0792,736.0814,718.4154,635.9743,612.4197
True,0.0,Алтайский край,2,False,35000.0,55000.0,14244.6467,7201.8201,4811.0278,3421.3062,2620.4497,2231.7987,2155.2463,1807.8158,1748.9293,1748.9293,1601.7131,1189.5075,1136.5096,1024.6253,995.182,936.2955,936.2955,847.9657,847.9657,789.0792,736.0814,718.4154,635.9743,612.4197
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,60000.0,15539.6146,7856.531,5248.394,3732.334,2858.6724,2434.6895,2351.1777,1972.1627,1907.9229,1907.9229,1747.3233,1297.6445,1239.8287,1117.773,1085.6531,1021.4133,1021.4133,925.0535,925.0535,860.8137,802.9979,783.7259,693.7901,668.0942
True,0.0,Липецкая область,1,False,55000.0,55000.0,14244.6467,7201.8201,4811.0278,3421.3062,2620.4497,2231.7987,2155.2463,1807.8158,1748.9293,1748.9293,1601.7131,1189.5075,1136.5096,1024.6253,995.182,936.2955,936.2955,847.9657,847.9657,789.0792,736.0814,718.4154,635.9743,612.4197
True,0.0,Республика Саха (Якутия),1,False,23000.0,43478.5,11260.6522,5693.1698,3803.205,2704.6048,2071.5131,1764.2775,1703.7613,1429.1113,1382.5604,1382.5604,1266.1833,940.3273,898.4315,809.9849,786.7095,740.1586,740.1586,670.3323,670.3323,623.7815,581.8857,567.9204,502.7493,484.1289
True,0.0,Омская область,1,False,95000.0,95000.0,24604.3897,12439.5075,8309.9572,5909.5289,4526.2313,3854.9251,3722.6981,3122.591,3020.8779,3020.8779,2766.5953,2054.6039,1963.0621,1769.8073,1718.9507,1617.2377,1617.2377,1464.6681,1464.6681,1362.955,1271.4133,1240.8994,1098.5011,1057.8158
True,0.0,Курганская область,1,False,95000.0,115000.0,29784.2612,15058.3512,10059.4218,7153.6403,5479.1221,4666.4882,4506.424,3779.9786,3656.8522,3656.8522,3349.0364,2487.152,2376.3383,2142.3983,2080.8351,1957.7088,1957.7088,1773.0193,1773.0193,1649.8929,1539.0792,1502.1413,1329.7645,1280.5139
True,0.0,Забайкальский край,1,False,115000.0,115000.0,29784.2612,15058.3512,10059.4218,7153.6403,5479.1221,4666.4882,4506.424,3779.9786,3656.8522,3656.8522,3349.0364,2487.152,2376.3383,2142.3983,2080.8351,1957.7088,1957.7088,1773.0193,1773.0193,1649.8929,1539.0792,1502.1413,1329.7645,1280.5139
True,0.0,Приморский край,1,False,115000.0,115000.0,29784.2612,15058.3512,10059.4218,7153.6403,5479.1221,4666.4882,4506.424,3779.9786,3656.8522,3656.8522,3349.0364,2487.152,2376.3383,2142.3983,2080.8351,1957.7088,1957.7088,1773.0193,1773.0193,1649.8929,1539.0792,1502.1413,1329.7645,1280.5139
True,0.0,Астраханская область,1,False,90000.0,90000.0,23309.4218,11784.7966,7872.591,5598.5011,4288.0086,3652.0343,3526.7666,2958.2441,2861.8844,2861.8844,2620.985,1946.4668,1859.743,1676.6595,1628.4797,1532.1199,1532.1199,1387.5803,1387.5803,1291.2206,1204.4968,1175.5889,1040.6852,1002.1413
True,0.0,Республика Бурятия,1,False,40000.0,115000.0,29784.2612,15058.3512,10059.4218,7153.6403,5479.1221,4666.4882,4506.424,3779.9786,3656.8522,3656.8522,3349.0364,2487.152,2376.3383,2142.3983,2080.8351,1957.7088,1957.7088,1773.0193,1773.0193,1649.8929,1539.0792,1502.1413,1329.7645,1280.5139
True,0.0,Магаданская область,1,False,101625.0,101625.0,26320.2222,13306.9995,8889.4673,6321.6408,4841.8763,4123.7554,3982.3073,3340.3506,3231.5444,3231.5444,2959.5289,2197.8854,2099.9599,1893.2281,1838.8249,1730.0187,1730.0187,1566.8094,1566.8094,1458.0032,1360.0776,1327.4358,1175.1071,1131.5846
True,0.0,Владимирская область,1,False,90000.0,90000.0,23309.4218,11784.7966,7872.591,5598.5011,4288.0086,3652.0343,3526.7666,2958.2441,2861.8844,2861.8844,2620.985,1946.4668,1859.743,1676.6595,1628.4797,1532.1199,1532.1199,1387.5803,1387.5803,1291.2206,1204.4968,1175.5889,1040.6852,1002.1413
True,0.0,Костромская область,1,False,90000.0,90000.0,23309.4218,11784.7966,7872.591,5598.5011,4288.0086,3652.0343,3526.7666,2958.2441,2861.8844,2861.8844,2620.985,1946.4668,1859.743,1676.6595,1628.4797,1532.1199,1532.1199,1387.5803,1387.5803,1291.2206,1204.4968,1175.5889,1040.6852,1002.1413
True,0.0,Новгородская область,1,False,90000.0,90000.0,23309.4218,11784.7966,7872.591,5598.5011,4288.0086,3652.0343,3526.7666,2958.2441,2861.8844,2861.8844,2620.985,1946.4668,1859.743,1676.6595,1628.4797,1532.1199,1532.1199,1387.5803,1387.5803,1291.2206,1204.4968,1175.5889,1040.6852,1002.1413
True,0.0,Республика Алтай,1,False,140000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Республика Северная Осетия,1,False,95000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Город федерального значения Москва,0,False,40000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Краснодарский край,0,False,50000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Республика Коми,1,False,45000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Город федерального значения Санкт-Петербург,0,False,52500.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Иркутская область,1,False,59000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Волгоградская область,2,False,40000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Кемеровская область,1,False,80000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Воронежская область,2,False,95000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Ярославская область,1,False,80000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Республика Татарстан,0,False,85000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Московская область,2,False,35000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Ленинградская область,1,False,95000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Тульская область,1,False,85000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Чувашская Республика,1,False,80000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Ульяновская область,1,False,80000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Республика Мордовия,1,False,95000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Саратовская область,2,False,85000.0,130000.0,33669.1649,17022.4839,11371.5203,8086.7238,6193.7901,5275.1606,5094.2184,4273.0193,4133.833,4133.833,3785.8672,2811.5632,2686.2955,2421.8415,2352.2484,2213.0621,2213.0621,2004.2827,2004.2827,1865.0964,1739.8287,1698.0728,1503.212,1447.5375
True,2.0,Ставропольский край,2,False,80000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Красноярский край,1,False,59000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Пермский край,1,False,85000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Ямало-Ненецкий автономный округ,1,False,59000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Удмуртская Республика,1,False,60000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Челябинская область,0,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Республика Карелия,1,False,105000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Нижегородская область,0,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Брянская область,1,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Томская область,1,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Республика Башкортостан,0,False,85000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Новосибирская область,0,False,61200.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Тюменская область,1,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Кировская область,1,False,90000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Самарская область,0,False,70000.0,140000.0,36259.1006,18331.9058,12246.2527,8708.7794,6670.2355,5680.9422,5486.0814,4601.7131,4451.8201,4451.8201,4077.0878,3027.8373,2892.9336,2608.137,2533.1906,2383.2976,2383.2976,2158.4582,2158.4582,2008.5653,1873.6617,1828.6938,1618.8437,1558.8865
True,2.0,Свердловская область,0,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Оренбургская область,2,False,70000.0,139000.0,36000.1071,18200.9636,12158.7794,8646.5739,6622.591,5640.364,5446.8951,4568.8437,4420.0214,4420.0214,4047.9657,3006.2099,2872.2698,2589.5075,2515.0964,2366.2741,2366.2741,2143.0407,2143.0407,1994.2184,1860.2784,1815.6317,1607.2805,1547.7516
True,2.0,Тамбовская область,2,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Калужская область,1,False,85000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Ростовская область,0,False,85000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Белгородская область,2,False,61200.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
True,2.0,Республика Хакасия,1,False,70000.0,133500.0,34575.6424,17480.7816,11677.6767,8304.4433,6360.546,5417.1842,5231.3704,4388.0621,4245.1285,4245.1285,3887.7944,2887.2591,2758.6188,2487.045,2415.5782,2272.6445,2272.6445,2058.2441,2058.2441,1915.3105,1786.6702,1743.7901,1543.6831,1486.5096
