is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Пользователь ПК (922_8),Поиск клиентов для заключение договора страхования (6806_8),Заключение договоров с контрагентами (1212_8),"Саморазвитие, обучаемость (СК) (604_4)",Консультирование по кредитным продуктам (6873_8),Целеустремленность (СК) (588_4),Дисциплинированность (СК) (593_4),Знание 1С (2742_8),Обзвон клиентов (6852_8),Стрессоустойчивость (СК) (601_4),Пролонгация договоров страхования (6659_8),Продажа страховых продуктов (6818_8),Консультирование по вопросам страхования (6668_8),Работа с покупателями и клиентами (4062_8),Инициативность (СК) (610_4),Коммуникабельность (СК) (617_4),"Умение  вести переписку, деловые переговоры, коммуницировать (1320_8)",(О) Взаимодействие с банками (856_8),Поддержка и работа с клиентами (6891_8),"Ответственность , добросовестность (СК) (614_4)",Консультирование по экономическим и финансовым вопросам (3238_8),"Заключение, пролонгация, оформление договоров ОСАГО (6673_8)",Высокая работоспособность (СК) (586_4),Знание работы с компьютером (925_8),Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)",Ведение отчетности по договорам страхования (6670_8),анализ выполнения плана (3431_8),"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4)",Доброжелательность (СК) (1126_4),Консультирование по программе автострахования (6844_8),Передача полисов клиентам (6931_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),(О) Работа с документами (кроме первичных) (1601_8),Заключение новых договоров страхования (6657_8),Активность (СК) (576_4),Нравственность (СК) (622_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),Расчет стоимости страхового полиса/премии (6796_8),Формирование и ведение базы клиентов (6893_8),Подготовка отчетности (3398_8),Ведение документооборота страхования (6820_8),"Приобретение, ремонт, продажа автомобилей (7130_8)","Страхование: заключение договора страхования, ведение учета по договорам страхования (3626_8)","Проектирование инвестиций: политика, программа, проект, бюджет (3243_8)",Выполнение продаж (6841_8),Пунктуальность (СК) (612_4)
False,0.0,Приморский край,1,True,12840.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Калининградская область,1,False,12840.0,80000.0,5502.287,4418.0925,3970.8623,3442.3175,3144.164,3130.6116,2954.43,2913.7727,2751.1435,2737.5911,2710.4862,2534.3046,2385.2279,2276.8084,2073.5219,2059.9695,1951.5501,1924.4452,1734.7112,1450.1101,1423.0053,1328.1382,1233.2712,1206.1664,1192.6139,1016.4323,989.3275,908.0129,867.3556,840.2507,826.6983,826.6983,813.1459,786.041,786.041,786.041,772.4886,772.4886,758.9361,758.9361,758.9361,731.8313,731.8313,718.2788,718.2788,691.174,691.174
False,0.0,Калининградская область,1,True,25000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Омская область,1,False,12840.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Омская область,1,True,15372.25,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Новгородская область,1,False,12840.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Новгородская область,1,True,25000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Калужская область,1,False,15000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Калужская область,1,True,7000.0,18000.0,1238.0146,994.0708,893.444,774.5214,707.4369,704.3876,664.7467,655.5988,619.0073,615.958,609.8594,570.2185,536.6763,512.2819,466.5424,463.4931,439.0988,433.0002,390.31,326.2748,320.1762,298.8311,277.486,271.3874,268.3381,228.6973,222.5987,204.3029,195.155,189.0564,186.0071,186.0071,182.9578,176.8592,176.8592,176.8592,173.8099,173.8099,170.7606,170.7606,170.7606,164.662,164.662,161.6127,161.6127,155.5141,155.5141
False,0.0,Республика Саха (Якутия),1,False,15000.0,38750.0,2665.1703,2140.0136,1923.3864,1667.3725,1522.9544,1516.39,1431.052,1411.3586,1332.5851,1326.0207,1312.8917,1227.5538,1155.3447,1102.8291,1004.3622,997.7977,945.2821,932.1531,840.2507,702.3971,689.2682,643.317,597.3657,584.2368,577.6724,492.3344,479.2055,439.8187,420.1254,406.9964,400.432,400.432,393.8675,380.7386,380.7386,380.7386,374.1741,374.1741,367.6097,367.6097,367.6097,354.4808,354.4808,347.9163,347.9163,334.7874,334.7874
False,0.0,Республика Саха (Якутия),1,True,28650.0,28650.0,1970.5065,1582.2294,1422.0651,1232.7799,1126.0037,1121.1503,1058.0552,1043.4948,985.2533,980.3998,970.6929,907.5978,854.2097,815.382,742.58,737.7266,698.8989,689.1919,621.2434,519.3207,509.6138,475.6395,441.6653,431.9583,427.1049,364.0098,354.3029,325.1821,310.6217,300.9148,296.0613,296.0613,291.2079,281.5009,281.5009,281.5009,276.6475,276.6475,271.794,271.794,271.794,262.0871,262.0871,257.2336,257.2336,247.5267,247.5267
False,0.0,Амурская область,1,False,12840.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Амурская область,1,True,12840.0,15372.25,1057.2816,848.9503,763.0136,661.4521,604.1609,601.5568,567.7029,559.8905,528.6408,526.0367,520.8284,486.9745,458.329,437.4958,398.4337,395.8296,374.9964,369.7882,333.3302,278.6432,273.4349,255.2059,236.9769,231.7686,229.1645,195.3106,190.1024,174.4775,166.6651,161.4568,158.8527,158.8527,156.2485,151.0402,151.0402,151.0402,148.4361,148.4361,145.8319,145.8319,145.8319,140.6237,140.6237,138.0195,138.0195,132.8112,132.8112
False,0.0,Республика Дагестан,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Ямало-Ненецкий автономный округ,1,False,25000.0,90000.0,6190.0728,4970.3541,4467.2201,3872.6071,3537.1845,3521.938,3323.7337,3277.9942,3095.0364,3079.7899,3049.297,2851.0927,2683.3813,2561.4095,2332.7122,2317.4657,2195.4938,2165.0008,1951.5501,1631.3739,1600.8809,1494.1555,1387.4301,1356.9372,1341.6907,1143.4864,1112.9934,1021.5145,975.775,945.2821,930.0356,930.0356,914.7891,884.2961,884.2961,884.2961,869.0496,869.0496,853.8032,853.8032,853.8032,823.3102,823.3102,808.0637,808.0637,777.5707,777.5707
False,0.0,Мурманская область,1,False,20000.0,55000.0,3782.8223,3037.4386,2729.9678,2366.5933,2161.6127,2152.2954,2031.1706,2003.2187,1891.4111,1882.0939,1863.4593,1742.3344,1639.8441,1565.3058,1425.5463,1416.229,1341.6907,1323.0561,1192.6139,996.9507,978.3161,913.095,847.874,829.2394,819.9221,698.7972,680.1626,624.2589,596.307,577.6724,568.3551,568.3551,559.0378,540.4032,540.4032,540.4032,531.0859,531.0859,521.7686,521.7686,521.7686,503.134,503.134,493.8167,493.8167,475.1821,475.1821
False,0.0,Мурманская область,1,True,30000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Магаданская область,1,False,39362.5,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Магаданская область,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Сахалинская область,1,False,30000.0,76525.0,5263.2814,4226.1816,3798.3779,3292.7918,3007.5894,2994.6256,2826.0969,2787.2057,2631.6407,2618.6769,2592.7494,2424.2207,2281.6195,2177.9095,1983.4533,1970.4896,1866.7796,1840.8521,1659.3596,1387.121,1361.1935,1270.4472,1179.701,1153.7735,1140.8098,972.281,946.3535,868.5711,829.6798,803.7523,790.7886,790.7886,777.8248,751.8973,751.8973,751.8973,738.9336,738.9336,725.9698,725.9698,725.9698,700.0424,700.0424,687.0786,687.0786,661.1511,661.1511
False,0.0,Сахалинская область,1,True,30000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Камчатский край,1,False,15000.0,90000.0,6190.0728,4970.3541,4467.2201,3872.6071,3537.1845,3521.938,3323.7337,3277.9942,3095.0364,3079.7899,3049.297,2851.0927,2683.3813,2561.4095,2332.7122,2317.4657,2195.4938,2165.0008,1951.5501,1631.3739,1600.8809,1494.1555,1387.4301,1356.9372,1341.6907,1143.4864,1112.9934,1021.5145,975.775,945.2821,930.0356,930.0356,914.7891,884.2961,884.2961,884.2961,869.0496,869.0496,853.8032,853.8032,853.8032,823.3102,823.3102,808.0637,808.0637,777.5707,777.5707
False,0.0,Республика Северная Осетия,1,False,15000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Республика Северная Осетия,1,True,15000.0,15000.0,1031.6788,828.3923,744.5367,645.4345,589.5307,586.9897,553.9556,546.3324,515.8394,513.2983,508.2162,475.1821,447.2302,426.9016,388.7854,386.2443,365.9156,360.8335,325.2583,271.8956,266.8135,249.0259,231.2384,226.1562,223.6151,190.5811,185.4989,170.2524,162.6292,157.547,155.0059,155.0059,152.4648,147.3827,147.3827,147.3827,144.8416,144.8416,142.3005,142.3005,142.3005,137.2184,137.2184,134.6773,134.6773,129.5951,129.5951
False,0.0,Карачаево-Черкесская Республика,1,False,15000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Республика Алтай,1,False,15000.0,15000.0,1031.6788,828.3923,744.5367,645.4345,589.5307,586.9897,553.9556,546.3324,515.8394,513.2983,508.2162,475.1821,447.2302,426.9016,388.7854,386.2443,365.9156,360.8335,325.2583,271.8956,266.8135,249.0259,231.2384,226.1562,223.6151,190.5811,185.4989,170.2524,162.6292,157.547,155.0059,155.0059,152.4648,147.3827,147.3827,147.3827,144.8416,144.8416,142.3005,142.3005,142.3005,137.2184,137.2184,134.6773,134.6773,129.5951,129.5951
False,0.0,Республика Алтай,1,True,15000.0,15000.0,1031.6788,828.3923,744.5367,645.4345,589.5307,586.9897,553.9556,546.3324,515.8394,513.2983,508.2162,475.1821,447.2302,426.9016,388.7854,386.2443,365.9156,360.8335,325.2583,271.8956,266.8135,249.0259,231.2384,226.1562,223.6151,190.5811,185.4989,170.2524,162.6292,157.547,155.0059,155.0059,152.4648,147.3827,147.3827,147.3827,144.8416,144.8416,142.3005,142.3005,142.3005,137.2184,137.2184,134.6773,134.6773,129.5951,129.5951
False,0.0,Республика Ингушетия,1,True,15000.0,15000.0,1031.6788,828.3923,744.5367,645.4345,589.5307,586.9897,553.9556,546.3324,515.8394,513.2983,508.2162,475.1821,447.2302,426.9016,388.7854,386.2443,365.9156,360.8335,325.2583,271.8956,266.8135,249.0259,231.2384,226.1562,223.6151,190.5811,185.4989,170.2524,162.6292,157.547,155.0059,155.0059,152.4648,147.3827,147.3827,147.3827,144.8416,144.8416,142.3005,142.3005,142.3005,137.2184,137.2184,134.6773,134.6773,129.5951,129.5951
False,0.0,Чеченская Республика,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Чукотский автономный округ,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Город федерального значения Севастополь,1,False,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,1.0,Волгоградская область,2,False,16500.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,1.0,Волгоградская область,2,True,25000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Саратовская область,2,False,11250.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Республика Коми,1,False,20000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Республика Коми,1,True,18000.0,18000.0,1238.0146,994.0708,893.444,774.5214,707.4369,704.3876,664.7467,655.5988,619.0073,615.958,609.8594,570.2185,536.6763,512.2819,466.5424,463.4931,439.0988,433.0002,390.31,326.2748,320.1762,298.8311,277.486,271.3874,268.3381,228.6973,222.5987,204.3029,195.155,189.0564,186.0071,186.0071,182.9578,176.8592,176.8592,176.8592,173.8099,173.8099,170.7606,170.7606,170.7606,164.662,164.662,161.6127,161.6127,155.5141,155.5141
False,1.0,Республика Башкортостан,0,False,15000.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,1.0,Кемеровская область,1,False,14000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Кемеровская область,1,True,20000.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,1.0,Краснодарский край,0,False,14000.0,70000.0,4814.5011,3865.8309,3474.5045,3012.0278,2751.1435,2739.2851,2585.1262,2549.5511,2407.2506,2395.3922,2371.6754,2217.5165,2087.0744,1992.2074,1814.3317,1802.4733,1707.6063,1683.8895,1517.8723,1268.8463,1245.1296,1162.121,1079.1123,1055.3956,1043.5372,889.3783,865.6615,794.5113,758.9361,735.2194,723.361,723.361,711.5026,687.7859,687.7859,687.7859,675.9275,675.9275,664.0691,664.0691,664.0691,640.3524,640.3524,628.494,628.494,604.7772,604.7772
False,1.0,Курская область,2,False,15000.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,1.0,Город федерального значения Москва,0,False,25000.0,140000.0,9629.0022,7731.6619,6949.009,6024.0556,5502.287,5478.5702,5170.2524,5099.1022,4814.5011,4790.7843,4743.3508,4435.033,4174.1487,3984.4147,3628.6634,3604.9466,3415.2126,3367.7791,3035.7445,2537.6927,2490.2592,2324.2419,2158.2246,2110.7911,2087.0744,1778.7566,1731.3231,1589.0225,1517.8723,1470.4388,1446.722,1446.722,1423.0053,1375.5717,1375.5717,1375.5717,1351.855,1351.855,1328.1382,1328.1382,1328.1382,1280.7047,1280.7047,1256.988,1256.988,1209.5545,1209.5545
False,1.0,Город федерального значения Москва,0,True,36500.0,80000.0,5502.287,4418.0925,3970.8623,3442.3175,3144.164,3130.6116,2954.43,2913.7727,2751.1435,2737.5911,2710.4862,2534.3046,2385.2279,2276.8084,2073.5219,2059.9695,1951.5501,1924.4452,1734.7112,1450.1101,1423.0053,1328.1382,1233.2712,1206.1664,1192.6139,1016.4323,989.3275,908.0129,867.3556,840.2507,826.6983,826.6983,813.1459,786.041,786.041,786.041,772.4886,772.4886,758.9361,758.9361,758.9361,731.8313,731.8313,718.2788,718.2788,691.174,691.174
False,1.0,Город федерального значения Санкт-Петербург,0,False,15000.0,150000.0,10316.7881,8283.9234,7445.3668,6454.3452,5895.3075,5869.8967,5539.5562,5463.3237,5158.394,5132.9832,5082.1616,4751.8211,4472.3022,4269.0158,3887.8536,3862.4428,3659.1564,3608.3347,3252.5834,2718.9565,2668.1348,2490.2592,2312.3835,2261.5619,2236.1511,1905.8106,1854.989,1702.5241,1626.2917,1575.4701,1550.0593,1550.0593,1524.6485,1473.8269,1473.8269,1473.8269,1448.4161,1448.4161,1423.0053,1423.0053,1423.0053,1372.1836,1372.1836,1346.7728,1346.7728,1295.9512,1295.9512
False,1.0,Город федерального значения Санкт-Петербург,0,True,30000.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,1.0,Воронежская область,2,False,15000.0,52000.0,3576.4865,2871.7601,2581.0605,2237.5064,2043.7066,2034.8975,1920.3795,1893.9522,1788.2433,1779.4342,1761.816,1647.298,1550.3981,1479.9255,1347.7893,1338.9802,1268.5075,1250.8894,1127.5623,942.5716,924.9534,863.2899,801.6263,784.0081,775.1991,660.681,643.0628,590.2084,563.7811,546.163,537.3539,537.3539,528.5448,510.9266,510.9266,510.9266,502.1176,502.1176,493.3085,493.3085,493.3085,475.6903,475.6903,466.8812,466.8812,449.2631,449.2631
False,1.0,Иркутская область,1,False,16250.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
