is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение плана строительно-монтажных работ (2955_10),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Организаторские способности, лидерство (СК) (393_4)","Организация приемки строительных материалов, конструкций, изделий, их складирование, учет и отчетность (4242_10)",Чтение схем/чертежей (ОПТ) (3032_36),Командность (СК) (1371_4),Контроль соблюдения технологической последовательности производства строительных работ (4118_10),"Работа с технической документации, чтение проектов, чертежей, схем (строительство) (2957_10)","Саморазвитие, обучаемость (СК) (604_4)",Ведение исполнительной документации в строительстве (2958_10),Коммуникабельность (СК) (617_4),"Производит расстановку бригад, звеньев и отдельных работников на строительном участке (5590_10)",Стрессоустойчивость (СК) (601_4),Контроль выполнения строительно-монтажных работ (2954_10),Проведение производственного инструктажа и ведение журнала учета инструктажа и техники безопасности работников (5584_10),Контроль за соблюдением работниками  правил охраны труда и техники безопасности при выполнении строительных и монтажных работ (5577_10),"Оформление документов по учету рабочего времени, выработки, простоев работников при выполнении общестроительных работ (4121_10)",Внимательность (СК) (536_4),Геодезический контроль в ходе выполнения технологических операций (4115_10),Знание технологии производства строительных и монтажных работ (4120_10),Навык составления смет (5556_10),Трудолюбие (СК) (597_4),Контроль соблюдения технологической последовательности при выполнении вида строительных работ (2960_10),Контроль выполнения работ (7013_10),"Обеспечение строительных бригад и отдельных работников инструментом, приспособлениями, средствами малой механизации, транспортом, спецодеждой, защитными средствами (5586_10)",Знание компьютерных офисных программ (строительство) (4252_10),Выдача нарядов на строительные и монтажные работы и приемка законченных строительных и монтажных работ (5582_10),Руководство работниками участка производства строительных работ (5576_10),Пунктуальность (СК) (612_4),Целеустремленность (СК) (588_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Самостоятельность (СК) (603_4),"Знание ГОСТов, СНиПов, СП (1406_10)",навыки  в области строительства (6220_10),"Многозадачность, интенсивность (СК) (627_4)",Знания SCAD (5251_10),Высокая работоспособность (СК) (586_4),Знание действующих нормативно-технических документов в строительстве (4256_10),Планирование и организация материально-технического обеспечения строительства (4249_10),"Обеспечение рационального использования на участке строительных машин, оборудования и транспортных средств (4123_10)",Знание технологии производства (7190_10),Аккуратность (СК) (575_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение пользоваться геодезическими инструментами (4117_10),Выполнение разбивочных работ в строительстве (4122_10),Использование нивелира (1398_10),Выполнение комплекса геодезических работ (1410_10),Подготовка и сдача работ (1447_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Нравственность (СК) (622_4),Руководство производственно-хозяйственной деятельностью строительного  участка (5575_10),"Техника безопасности (бетон, арматура) (1607_10)",Руководство бригадой (ОПТ) (3599_36),Знание рынка строительных материалов (4260_10),Знания нормативных документов (4992_10),монтажные работы (6243_10),Инициативность (СК) (610_4),Выполнение ремонтных работ (ОПТ) (8285_36),Контроль обеспечения рабочих мест знаками безопасности и предупредительными надписями (5589_10),Ведение должностного документооборота (3339_10),составление актов (6246_10),Ведение журнала учета законченных строительно-монтажных работ (5579_10),Выполнение поручений руководителя (ОПТ) (3036_36),Отслеживание показаний контрольно-измерительных приборов (5973_10),Знания Microsoft Office (5758_10),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Знание ГОСТ (7061_10),работа со сметной документацией (6234_10),"Скорость, оперативность (СК) (1324_4)",Соблюдение техники безопасности (ОПТ) (3791_36),Обеспечение применения в соответствии с назначением технологической оснастки (5587_10),Знание нормативно-технической документации (7072_10),"Самоорганизация, отношение себе  (СК) (1629_4)",Работы с объёмами (1547_10),Обеспечение соблюдение чистоты и порядка на рабочих местах (5588_10),контроль за соблюдением нормативов (6216_10),Использование геодезического оборудования (1377_10),Выполнение контроля в топогеодезии (1421_10),Доброжелательность (СК) (1126_4),Работы в сфере картографии (1558_10),Выполнение топографо-геодезической съемки (247_10)
True,2.0,Самарская область,0,False,50000.0,300000.0,31879.1417,26601.4516,18247.0811,17679.0786,14176.3963,13300.7258,10082.0448,9869.0439,7833.7015,6650.3629,6579.3626,5703.692,5561.6914,5561.6914,5348.6904,5301.3569,5301.3569,5135.6895,4425.6863,4331.0192,3905.0174,3905.0174,3597.3493,3360.6816,3242.3477,3218.681,2863.6794,2721.6788,2698.012,2579.6781,2556.0114,2508.6778,2414.0107,2366.6772,2224.6766,2011.6756,1988.0088,1822.3414,1775.0079,1704.0076,1704.0076,1704.0076,1680.3408,1467.3399,1443.6731,1443.6731,1443.6731,1396.3395,1349.006,1325.3392,1325.3392,1301.6725,1301.6725,1183.3386,1112.3383,1065.0047,994.0044,946.6709,899.3373,875.6706,852.0038,828.337,828.337,781.0035,757.3367,757.3367,733.6699,686.3364,591.6693,591.6693,497.0022,473.3354,426.0019,426.0019,402.3351,378.6683,284.0013,236.6677,189.3342,165.6674,71.0003,47.3335,0.0,0.0
True,2.0,Ростовская область,0,False,35000.0,130000.0,13814.2947,11527.2957,7907.0685,7660.934,6143.1051,5763.6478,4368.8861,4276.5857,3394.604,2881.8239,2851.0571,2471.5999,2410.0663,2410.0663,2317.7659,2297.2547,2297.2547,2225.4654,1917.7974,1876.775,1692.1742,1692.1742,1558.8514,1456.2954,1405.0174,1394.7618,1240.9277,1179.3941,1169.1385,1117.8605,1107.6049,1087.0937,1046.0713,1025.5601,964.0265,871.7261,861.4705,789.6813,769.1701,738.4033,738.4033,738.4033,728.1477,635.8473,625.5917,625.5917,625.5917,605.0805,584.5693,574.3137,574.3137,564.0581,564.0581,512.7801,482.0133,461.5021,430.7352,410.224,389.7128,379.4572,369.2016,358.946,358.946,338.4348,328.1792,328.1792,317.9236,297.4124,256.39,256.39,215.3676,205.112,184.6008,184.6008,174.3452,164.0896,123.0672,102.556,82.0448,71.7892,30.7668,20.5112,0.0,0.0
True,2.0,Свердловская область,0,False,40000.0,176240.0,18727.9331,15627.4661,10719.5519,10385.8694,8328.1603,7813.733,5922.8653,5797.7343,4602.0385,3906.8665,3865.1562,3350.7289,3267.3083,3267.3083,3142.1773,3114.3705,3114.3705,3017.0464,2599.9432,2544.3294,2294.0675,2294.0675,2113.3228,1974.2884,1904.7712,1890.8678,1682.3162,1598.8956,1584.9921,1515.4749,1501.5715,1473.7646,1418.1508,1390.344,1306.9233,1181.7924,1167.8889,1070.5648,1042.758,1001.0476,1001.0476,1001.0476,987.1442,862.0133,848.1098,848.1098,848.1098,820.3029,792.4961,778.5926,778.5926,764.6892,764.6892,695.172,653.4617,625.6548,583.9445,556.1376,528.3307,514.4273,500.5238,486.6204,486.6204,458.8135,444.9101,444.9101,431.0066,403.1997,347.586,347.586,291.9722,278.0688,250.2619,250.2619,236.3585,222.455,166.8413,139.0344,111.2275,97.3241,41.7103,27.8069,0.0,0.0
True,2.0,Оренбургская область,2,False,60000.0,125000.0,13282.9757,11083.9382,7602.9505,7366.2827,5906.8318,5541.9691,4200.852,4112.1016,3264.0423,2770.9845,2741.4011,2376.5383,2317.3714,2317.3714,2228.621,2208.8987,2208.8987,2139.8706,1844.036,1804.5914,1627.0906,1627.0906,1498.8956,1400.284,1350.9782,1341.1171,1193.1997,1134.0328,1124.1717,1074.8659,1065.0047,1045.2824,1005.8378,986.1155,926.9486,838.1982,828.337,759.3089,739.5866,710.0032,710.0032,710.0032,700.142,611.3916,601.5305,601.5305,601.5305,581.8081,562.0858,552.2247,552.2247,542.3635,542.3635,493.0577,463.4743,443.752,414.1685,394.4462,374.7239,364.8627,355.0016,345.1404,345.1404,325.4181,315.557,315.557,305.6958,285.9735,246.5289,246.5289,207.0843,197.2231,177.5008,177.5008,167.6396,157.7785,118.3339,98.6115,78.8892,69.0281,29.5835,19.7223,0.0,0.0
True,2.0,Республика Саха (Якутия),1,False,55000.0,138000.0,14664.4052,12236.6677,8393.6573,8132.3761,6521.1423,6118.3339,4637.7406,4539.7602,3603.5027,3059.1669,3026.5068,2623.6983,2558.378,2558.378,2460.3976,2438.6242,2438.6242,2362.4172,2035.8157,1992.2689,1796.308,1796.308,1654.7807,1545.9135,1491.48,1480.5932,1317.2925,1251.9722,1241.0855,1186.6519,1175.7652,1153.9918,1110.4449,1088.6715,1023.3512,925.3708,914.4841,838.2771,816.5036,783.8435,783.8435,783.8435,772.9568,674.9763,664.0896,664.0896,664.0896,642.3162,620.5428,609.656,609.656,598.7693,598.7693,544.3358,511.6756,489.9022,457.242,435.4686,413.6952,402.8085,391.9217,381.035,381.035,359.2616,348.3749,348.3749,337.4882,315.7147,272.1679,272.1679,228.621,217.7343,195.9609,195.9609,185.0742,174.1874,130.6406,108.8672,87.0937,76.207,32.6601,21.7734,0.0,0.0
True,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,160000.0,17002.2089,14187.4408,9731.7766,9428.8419,7560.7447,7093.7204,5377.0906,5263.4901,4177.9741,3546.8602,3508.9934,3041.9691,2966.2354,2966.2354,2852.6349,2827.3903,2827.3903,2739.0344,2360.366,2309.8769,2082.6759,2082.6759,1918.5863,1792.3635,1729.2521,1716.6299,1527.2957,1451.562,1438.9397,1375.8283,1363.2061,1337.9615,1287.4724,1262.2278,1186.4942,1072.8937,1060.2714,971.9154,946.6709,908.804,908.804,908.804,896.1818,782.5813,769.959,769.959,769.959,744.7144,719.4699,706.8476,706.8476,694.2253,694.2253,631.1139,593.2471,568.0025,530.1357,504.8911,479.6466,467.0243,454.402,441.7797,441.7797,416.5352,403.9129,403.9129,391.2906,366.0461,315.557,315.557,265.0678,252.4456,227.201,227.201,214.5787,201.9565,151.4673,126.2228,100.9782,88.3559,37.8668,25.2446,0.0,0.0
True,2.0,Воронежская область,2,False,30000.0,300000.0,31879.1417,26601.4516,18247.0811,17679.0786,14176.3963,13300.7258,10082.0448,9869.0439,7833.7015,6650.3629,6579.3626,5703.692,5561.6914,5561.6914,5348.6904,5301.3569,5301.3569,5135.6895,4425.6863,4331.0192,3905.0174,3905.0174,3597.3493,3360.6816,3242.3477,3218.681,2863.6794,2721.6788,2698.012,2579.6781,2556.0114,2508.6778,2414.0107,2366.6772,2224.6766,2011.6756,1988.0088,1822.3414,1775.0079,1704.0076,1704.0076,1704.0076,1680.3408,1467.3399,1443.6731,1443.6731,1443.6731,1396.3395,1349.006,1325.3392,1325.3392,1301.6725,1301.6725,1183.3386,1112.3383,1065.0047,994.0044,946.6709,899.3373,875.6706,852.0038,828.337,828.337,781.0035,757.3367,757.3367,733.6699,686.3364,591.6693,591.6693,497.0022,473.3354,426.0019,426.0019,402.3351,378.6683,284.0013,236.6677,189.3342,165.6674,71.0003,47.3335,0.0,0.0
True,2.0,Новосибирская область,0,False,65000.0,140000.0,14876.9328,12414.0107,8515.3045,8250.2367,6615.6516,6207.0054,4704.9542,4605.5538,3655.7274,3103.5027,3070.3692,2661.7229,2595.456,2595.456,2496.0555,2473.9666,2473.9666,2396.6551,2065.3203,2021.1423,1822.3414,1822.3414,1678.763,1568.3181,1513.0956,1502.0511,1336.3837,1270.1168,1259.0723,1203.8498,1192.8053,1170.7163,1126.5383,1104.4494,1038.1824,938.782,927.7375,850.426,828.337,795.2035,795.2035,795.2035,784.159,684.7586,673.7141,673.7141,673.7141,651.6251,629.5361,618.4916,618.4916,607.4471,607.4471,552.2247,519.0912,497.0022,463.8687,441.7797,419.6908,408.6463,397.6018,386.5573,386.5573,364.4683,353.4238,353.4238,342.3793,320.2903,276.1123,276.1123,231.9344,220.8899,198.8009,198.8009,187.7564,176.7119,132.5339,110.4449,88.3559,77.3115,33.1335,22.089,0.0,0.0
True,2.0,Удмуртская Республика,1,False,35750.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
True,2.0,Ставропольский край,2,False,80000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
True,2.0,Пензенская область,1,False,75000.0,176030.0,18705.6177,15608.8451,10706.779,10373.494,8318.2368,7804.4225,5915.8078,5790.826,4596.5549,3902.2113,3860.5506,3346.7364,3263.4151,3263.4151,3138.4333,3110.6595,3110.6595,3013.4514,2596.8452,2541.2977,2291.334,2291.334,2110.8047,1971.9359,1902.5016,1888.6147,1680.3116,1596.9904,1583.1035,1513.6691,1499.7823,1472.0085,1416.461,1388.6873,1305.366,1180.3842,1166.4973,1069.2892,1041.5155,999.8548,999.8548,999.8548,985.968,860.9861,847.0992,847.0992,847.0992,819.3255,791.5518,777.6649,777.6649,763.778,763.778,694.3436,652.683,624.9093,583.2487,555.4749,527.7012,513.8143,499.9274,486.0405,486.0405,458.2668,444.3799,444.3799,430.4931,402.7193,347.1718,347.1718,291.6243,277.7375,249.9637,249.9637,236.0768,222.19,166.6425,138.8687,111.095,97.2081,41.6606,27.7737,0.0,0.0
True,2.0,Курская область,2,False,40000.0,300000.0,31879.1417,26601.4516,18247.0811,17679.0786,14176.3963,13300.7258,10082.0448,9869.0439,7833.7015,6650.3629,6579.3626,5703.692,5561.6914,5561.6914,5348.6904,5301.3569,5301.3569,5135.6895,4425.6863,4331.0192,3905.0174,3905.0174,3597.3493,3360.6816,3242.3477,3218.681,2863.6794,2721.6788,2698.012,2579.6781,2556.0114,2508.6778,2414.0107,2366.6772,2224.6766,2011.6756,1988.0088,1822.3414,1775.0079,1704.0076,1704.0076,1704.0076,1680.3408,1467.3399,1443.6731,1443.6731,1443.6731,1396.3395,1349.006,1325.3392,1325.3392,1301.6725,1301.6725,1183.3386,1112.3383,1065.0047,994.0044,946.6709,899.3373,875.6706,852.0038,828.337,828.337,781.0035,757.3367,757.3367,733.6699,686.3364,591.6693,591.6693,497.0022,473.3354,426.0019,426.0019,402.3351,378.6683,284.0013,236.6677,189.3342,165.6674,71.0003,47.3335,0.0,0.0
True,2.0,Волгоградская область,2,False,30000.0,160000.0,17002.2089,14187.4408,9731.7766,9428.8419,7560.7447,7093.7204,5377.0906,5263.4901,4177.9741,3546.8602,3508.9934,3041.9691,2966.2354,2966.2354,2852.6349,2827.3903,2827.3903,2739.0344,2360.366,2309.8769,2082.6759,2082.6759,1918.5863,1792.3635,1729.2521,1716.6299,1527.2957,1451.562,1438.9397,1375.8283,1363.2061,1337.9615,1287.4724,1262.2278,1186.4942,1072.8937,1060.2714,971.9154,946.6709,908.804,908.804,908.804,896.1818,782.5813,769.959,769.959,769.959,744.7144,719.4699,706.8476,706.8476,694.2253,694.2253,631.1139,593.2471,568.0025,530.1357,504.8911,479.6466,467.0243,454.402,441.7797,441.7797,416.5352,403.9129,403.9129,391.2906,366.0461,315.557,315.557,265.0678,252.4456,227.201,227.201,214.5787,201.9565,151.4673,126.2228,100.9782,88.3559,37.8668,25.2446,0.0,0.0
True,2.0,Нижегородская область,0,False,35000.0,176000.0,18702.4298,15606.1849,10704.9542,10371.7261,8316.8192,7803.0925,5914.7996,5789.8391,4595.7715,3901.5462,3859.8927,3346.166,3262.8589,3262.8589,3137.8984,3110.1294,3110.1294,3012.9378,2596.4027,2540.8646,2290.9435,2290.9435,2110.4449,1971.5999,1902.1773,1888.2928,1680.0252,1596.7182,1582.8337,1513.4112,1499.5267,1471.7577,1416.2196,1388.4506,1305.1436,1180.183,1166.2985,1069.107,1041.338,999.6844,999.6844,999.6844,985.7999,860.8394,846.9549,846.9549,846.9549,819.1859,791.4169,777.5323,777.5323,763.6478,763.6478,694.2253,652.5718,624.8028,583.1493,555.3802,527.6112,513.7267,499.8422,485.9577,485.9577,458.1887,444.3042,444.3042,430.4197,402.6507,347.1127,347.1127,291.5746,277.6901,249.9211,249.9211,236.0366,222.1521,166.6141,138.8451,111.076,97.1915,41.6535,27.769,0.0,0.0
True,2.0,Республика Коми,1,False,40000.0,127000.0,13495.5033,11261.2812,7724.5977,7484.1433,6001.3411,5630.6406,4268.0656,4177.8952,3316.267,2815.3203,2785.2635,2414.563,2354.4494,2354.4494,2264.279,2244.2411,2244.2411,2174.1086,1873.5405,1833.4648,1653.124,1653.124,1522.8779,1422.6885,1372.5939,1362.5749,1212.2909,1152.1773,1142.1584,1092.0637,1082.0448,1062.0069,1021.9312,1001.8933,941.7797,851.6093,841.5904,771.4579,751.42,721.3632,721.3632,721.3632,711.3443,621.1739,611.1549,611.1549,611.1549,591.1171,571.0792,561.0603,561.0603,551.0413,551.0413,500.9467,470.8899,450.852,420.7952,400.7573,380.7195,370.7005,360.6816,350.6627,350.6627,330.6248,320.6059,320.6059,310.5869,290.5491,250.4733,250.4733,210.3976,200.3787,180.3408,180.3408,170.3219,160.3029,120.2272,100.1893,80.1515,70.1325,30.0568,20.0379,0.0,0.0
True,2.0,Новгородская область,1,False,50000.0,120000.0,12751.6567,10640.5806,7298.8324,7071.6314,5670.5585,5320.2903,4032.8179,3947.6175,3133.4806,2660.1452,2631.745,2281.4768,2224.6766,2224.6766,2139.4762,2120.5428,2120.5428,2054.2758,1770.2745,1732.4077,1562.0069,1562.0069,1438.9397,1344.2726,1296.9391,1287.4724,1145.4718,1088.6715,1079.2048,1031.8713,1022.4045,1003.4711,965.6043,946.6709,889.8706,804.6702,795.2035,728.9366,710.0032,681.603,681.603,681.603,672.1363,586.9359,577.4692,577.4692,577.4692,558.5358,539.6024,530.1357,530.1357,520.669,520.669,473.3354,444.9353,426.0019,397.6018,378.6683,359.7349,350.2682,340.8015,331.3348,331.3348,312.4014,302.9347,302.9347,293.468,274.5346,236.6677,236.6677,198.8009,189.3342,170.4008,170.4008,160.934,151.4673,113.6005,94.6671,75.7337,66.267,28.4001,18.9334,0.0,0.0
True,2.0,Чувашская Республика,1,False,55750.0,130000.0,13814.2947,11527.2957,7907.0685,7660.934,6143.1051,5763.6478,4368.8861,4276.5857,3394.604,2881.8239,2851.0571,2471.5999,2410.0663,2410.0663,2317.7659,2297.2547,2297.2547,2225.4654,1917.7974,1876.775,1692.1742,1692.1742,1558.8514,1456.2954,1405.0174,1394.7618,1240.9277,1179.3941,1169.1385,1117.8605,1107.6049,1087.0937,1046.0713,1025.5601,964.0265,871.7261,861.4705,789.6813,769.1701,738.4033,738.4033,738.4033,728.1477,635.8473,625.5917,625.5917,625.5917,605.0805,584.5693,574.3137,574.3137,564.0581,564.0581,512.7801,482.0133,461.5021,430.7352,410.224,389.7128,379.4572,369.2016,358.946,358.946,338.4348,328.1792,328.1792,317.9236,297.4124,256.39,256.39,215.3676,205.112,184.6008,184.6008,174.3452,164.0896,123.0672,102.556,82.0448,71.7892,30.7668,20.5112,0.0,0.0
True,2.0,Республика Мордовия,1,False,40000.0,120000.0,12751.6567,10640.5806,7298.8324,7071.6314,5670.5585,5320.2903,4032.8179,3947.6175,3133.4806,2660.1452,2631.745,2281.4768,2224.6766,2224.6766,2139.4762,2120.5428,2120.5428,2054.2758,1770.2745,1732.4077,1562.0069,1562.0069,1438.9397,1344.2726,1296.9391,1287.4724,1145.4718,1088.6715,1079.2048,1031.8713,1022.4045,1003.4711,965.6043,946.6709,889.8706,804.6702,795.2035,728.9366,710.0032,681.603,681.603,681.603,672.1363,586.9359,577.4692,577.4692,577.4692,558.5358,539.6024,530.1357,530.1357,520.669,520.669,473.3354,444.9353,426.0019,397.6018,378.6683,359.7349,350.2682,340.8015,331.3348,331.3348,312.4014,302.9347,302.9347,293.468,274.5346,236.6677,236.6677,198.8009,189.3342,170.4008,170.4008,160.934,151.4673,113.6005,94.6671,75.7337,66.267,28.4001,18.9334,0.0,0.0
True,2.0,Курганская область,1,False,60000.0,120000.0,12751.6567,10640.5806,7298.8324,7071.6314,5670.5585,5320.2903,4032.8179,3947.6175,3133.4806,2660.1452,2631.745,2281.4768,2224.6766,2224.6766,2139.4762,2120.5428,2120.5428,2054.2758,1770.2745,1732.4077,1562.0069,1562.0069,1438.9397,1344.2726,1296.9391,1287.4724,1145.4718,1088.6715,1079.2048,1031.8713,1022.4045,1003.4711,965.6043,946.6709,889.8706,804.6702,795.2035,728.9366,710.0032,681.603,681.603,681.603,672.1363,586.9359,577.4692,577.4692,577.4692,558.5358,539.6024,530.1357,530.1357,520.669,520.669,473.3354,444.9353,426.0019,397.6018,378.6683,359.7349,350.2682,340.8015,331.3348,331.3348,312.4014,302.9347,302.9347,293.468,274.5346,236.6677,236.6677,198.8009,189.3342,170.4008,170.4008,160.934,151.4673,113.6005,94.6671,75.7337,66.267,28.4001,18.9334,0.0,0.0
True,2.0,Калужская область,1,False,80000.0,300000.0,31879.1417,26601.4516,18247.0811,17679.0786,14176.3963,13300.7258,10082.0448,9869.0439,7833.7015,6650.3629,6579.3626,5703.692,5561.6914,5561.6914,5348.6904,5301.3569,5301.3569,5135.6895,4425.6863,4331.0192,3905.0174,3905.0174,3597.3493,3360.6816,3242.3477,3218.681,2863.6794,2721.6788,2698.012,2579.6781,2556.0114,2508.6778,2414.0107,2366.6772,2224.6766,2011.6756,1988.0088,1822.3414,1775.0079,1704.0076,1704.0076,1704.0076,1680.3408,1467.3399,1443.6731,1443.6731,1443.6731,1396.3395,1349.006,1325.3392,1325.3392,1301.6725,1301.6725,1183.3386,1112.3383,1065.0047,994.0044,946.6709,899.3373,875.6706,852.0038,828.337,828.337,781.0035,757.3367,757.3367,733.6699,686.3364,591.6693,591.6693,497.0022,473.3354,426.0019,426.0019,402.3351,378.6683,284.0013,236.6677,189.3342,165.6674,71.0003,47.3335,0.0,0.0
True,2.0,Кировская область,1,False,27000.0,150000.0,15939.5708,13300.7258,9123.5405,8839.5393,7088.1982,6650.3629,5041.0224,4934.5219,3916.8507,3325.1814,3289.6813,2851.846,2780.8457,2780.8457,2674.3452,2650.6784,2650.6784,2567.8447,2212.8432,2165.5096,1952.5087,1952.5087,1798.6747,1680.3408,1621.1739,1609.3405,1431.8397,1360.8394,1349.006,1289.8391,1278.0057,1254.3389,1207.0054,1183.3386,1112.3383,1005.8378,994.0044,911.1707,887.5039,852.0038,852.0038,852.0038,840.1704,733.6699,721.8365,721.8365,721.8365,698.1698,674.503,662.6696,662.6696,650.8362,650.8362,591.6693,556.1691,532.5024,497.0022,473.3354,449.6687,437.8353,426.0019,414.1685,414.1685,390.5017,378.6683,378.6683,366.835,343.1682,295.8346,295.8346,248.5011,236.6677,213.0009,213.0009,201.1676,189.3342,142.0006,118.3339,94.6671,82.8337,35.5002,23.6668,0.0,0.0
True,2.0,Ленинградская область,1,False,55000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
True,2.0,Республика Крым,1,False,40000.0,80000.0,8501.1044,7093.7204,4865.8883,4714.421,3780.3724,3546.8602,2688.5453,2631.745,2088.9871,1773.4301,1754.4967,1520.9845,1483.1177,1483.1177,1426.3175,1413.6952,1413.6952,1369.5172,1180.183,1154.9385,1041.338,1041.338,959.2932,896.1818,864.6261,858.3149,763.6478,725.781,719.4699,687.9142,681.603,668.9808,643.7362,631.1139,593.2471,536.4468,530.1357,485.9577,473.3354,454.402,454.402,454.402,448.0909,391.2906,384.9795,384.9795,384.9795,372.3572,359.7349,353.4238,353.4238,347.1127,347.1127,315.557,296.6235,284.0013,265.0678,252.4456,239.8233,233.5121,227.201,220.8899,220.8899,208.2676,201.9565,201.9565,195.6453,183.023,157.7785,157.7785,132.5339,126.2228,113.6005,113.6005,107.2894,100.9782,75.7337,63.1114,50.4891,44.178,18.9334,12.6223,0.0,0.0
True,2.0,Республика Карелия,1,False,50000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
True,2.0,Рязанская область,1,False,35000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
