is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Формовка литейная ручная (4329_35),"Личные установки и ценности, мировоззрение (2043_4)",Формирование железобетонных изделий и конструкций (4318_35),Формовка (в общем) (4324_35),Изготовление кондитерских изделий (4237_35),Внимательность (СК) (536_4),Сборка литейных форм (4433_35),"Саморазвитие, обучаемость (СК) (604_4)",Высокая работоспособность (СК) (586_4),Чтение схем/чертежей (ОПТ) (3032_36),Командность (СК) (1371_4),Трудолюбие (СК) (597_4),Формовка литейная машинная (4330_35),Изготовление форм (4446_35),Пунктуальность (СК) (612_4),Укладка в форму арматурных сеток и каркасов (4320_35),Коммуникабельность (СК) (617_4),Формовка в опоках (4334_35),Склонность к здоровому образу жизни (СК) (1662_4),Формовка изделий из композитных материалов (4325_35),Сборка несложных узлов и конструкций (3923_35),Расформовка изделия (4319_35),Укладка бетонной смеси (4443_35),Набивка и трамбовка форм (4429_35),Установка и проверка стержней (4432_35)
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Республика Татарстан,0,False,28000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Калининградская область,1,False,40000.0,43000.0,8097.0842,4769.9951,3894.4453,3116.9572,2857.7944,1828.1479,1625.0204,1519.9544,1351.8488,1029.6465,1001.6289,959.6025,952.5981,931.5849,889.5586,882.5542,833.5234,791.497,742.4662,735.4618,693.4354,637.4002,609.3826,539.3387,490.3079,462.2903,392.2463,364.2287
True,1.0,Иркутская область,1,False,28500.0,28500.0,5366.6721,3161.5084,2581.2022,2065.8902,1894.1196,1211.6794,1077.0484,1007.4116,895.9928,682.4401,663.8703,636.0156,631.3732,617.4458,589.5911,584.9487,552.4515,524.5968,492.0997,487.4572,459.6025,422.4629,403.8931,357.4686,324.9715,306.4017,259.9772,241.4074
True,1.0,Город федерального значения Москва,0,False,40000.0,84000.0,15817.5599,9318.13,7607.7537,6088.9396,5582.6682,3571.2657,3174.4584,2969.2132,2640.821,2011.4025,1956.6705,1874.5724,1860.8894,1819.8404,1737.7423,1724.0593,1628.2782,1546.1802,1450.3991,1436.7161,1354.618,1245.1539,1190.4219,1053.5918,957.8107,903.0787,766.2486,711.5165
True,1.0,Московская область,2,False,31000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Краснодарский край,0,False,22000.0,59750.0,11251.181,6628.0746,5411.4677,4331.1207,3971.005,2540.2753,2258.0225,2112.0296,1878.4411,1430.7298,1391.7983,1333.4012,1323.6683,1294.4698,1236.0727,1226.3398,1158.2098,1099.8127,1031.6827,1021.9498,963.5527,885.6899,846.7584,749.4299,681.2999,642.3685,545.0399,506.1085
True,1.0,Кемеровская область,1,False,59750.0,59750.0,11251.181,6628.0746,5411.4677,4331.1207,3971.005,2540.2753,2258.0225,2112.0296,1878.4411,1430.7298,1391.7983,1333.4012,1323.6683,1294.4698,1236.0727,1226.3398,1158.2098,1099.8127,1031.6827,1021.9498,963.5527,885.6899,846.7584,749.4299,681.2999,642.3685,545.0399,506.1085
True,1.0,Алтайский край,2,False,28500.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Саратовская область,2,False,21150.0,101000.0,19018.7327,11203.942,9147.4181,7321.225,6712.4939,4294.0218,3816.9083,3570.1254,3175.2728,2418.4721,2352.6633,2253.9502,2237.498,2188.1414,2089.4282,2072.9761,1957.8107,1859.0976,1743.9322,1727.48,1628.7669,1497.1494,1431.3406,1266.8187,1151.6534,1085.8446,921.3227,855.5139
True,1.0,Ставропольский край,2,False,22000.0,59750.0,11251.181,6628.0746,5411.4677,4331.1207,3971.005,2540.2753,2258.0225,2112.0296,1878.4411,1430.7298,1391.7983,1333.4012,1323.6683,1294.4698,1236.0727,1226.3398,1158.2098,1099.8127,1031.6827,1021.9498,963.5527,885.6899,846.7584,749.4299,681.2999,642.3685,545.0399,506.1085
True,1.0,Свердловская область,0,False,40000.0,122000.0,22973.1227,13533.4745,11049.3566,8843.4598,8108.1609,5186.8382,4610.5229,4312.4287,3835.4781,2921.3227,2841.8309,2722.5933,2702.7203,2643.1015,2523.8638,2503.9909,2364.8803,2245.6426,2106.532,2086.6591,1967.4214,1808.4379,1728.9461,1530.2166,1391.106,1311.6143,1112.8848,1033.3931
True,1.0,Волгоградская область,2,False,28000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Липецкая область,1,False,46000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Самарская область,0,False,35000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Республика Башкортостан,0,False,35000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Владимирская область,1,False,28000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Воронежская область,2,False,40000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Ростовская область,0,False,40000.0,101000.0,19018.7327,11203.942,9147.4181,7321.225,6712.4939,4294.0218,3816.9083,3570.1254,3175.2728,2418.4721,2352.6633,2253.9502,2237.498,2188.1414,2089.4282,2072.9761,1957.8107,1859.0976,1743.9322,1727.48,1628.7669,1497.1494,1431.3406,1266.8187,1151.6534,1085.8446,921.3227,855.5139
True,1.0,Смоленская область,1,False,46000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Челябинская область,0,False,28000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Красноярский край,1,False,46000.0,70000.0,13181.2999,7765.1083,6339.7948,5074.1163,4652.2235,2976.0547,2645.382,2474.3444,2200.6842,1676.1688,1630.5587,1562.1437,1550.7412,1516.5336,1448.1186,1436.7161,1356.8985,1288.4835,1208.6659,1197.2634,1128.8483,1037.6283,992.0182,877.9932,798.1756,752.5656,638.5405,592.9304
True,1.0,Пензенская область,1,False,46000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Тульская область,1,False,35000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Омская область,1,False,50000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Тюменская область,1,False,50000.0,100000.0,18830.4284,11093.0119,9056.8496,7248.7376,6646.0336,4251.5068,3779.1171,3534.7777,3143.8345,2394.5268,2329.3696,2231.6338,2215.3445,2166.4766,2068.7408,2052.4515,1938.4265,1840.6907,1726.6656,1710.3763,1612.6405,1482.3261,1417.1689,1254.2759,1140.2509,1075.0937,912.2007,847.0435
True,1.0,Чувашская Республика,1,False,28000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Республика Марий Эл,1,False,50000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Астраханская область,1,False,50000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,85000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Ульяновская область,1,False,28000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Оренбургская область,2,False,50000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Нижегородская область,0,False,46000.0,122000.0,22973.1227,13533.4745,11049.3566,8843.4598,8108.1609,5186.8382,4610.5229,4312.4287,3835.4781,2921.3227,2841.8309,2722.5933,2702.7203,2643.1015,2523.8638,2503.9909,2364.8803,2245.6426,2106.532,2086.6591,1967.4214,1808.4379,1728.9461,1530.2166,1391.106,1311.6143,1112.8848,1033.3931
True,1.0,Белгородская область,2,False,46000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Тверская область,1,False,32000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Курская область,2,False,46000.0,70000.0,13181.2999,7765.1083,6339.7948,5074.1163,4652.2235,2976.0547,2645.382,2474.3444,2200.6842,1676.1688,1630.5587,1562.1437,1550.7412,1516.5336,1448.1186,1436.7161,1356.8985,1288.4835,1208.6659,1197.2634,1128.8483,1037.6283,992.0182,877.9932,798.1756,752.5656,638.5405,592.9304
True,1.0,Ярославская область,1,False,32000.0,83750.0,15770.4838,9290.3975,7585.1116,6070.8177,5566.0531,3560.6369,3165.0106,2960.3763,2632.9614,2005.4162,1950.847,1868.9933,1855.351,1814.4242,1732.5705,1718.9282,1623.4322,1541.5784,1446.0824,1432.4401,1350.5864,1241.4481,1186.879,1050.4561,954.9601,900.3909,763.9681,709.3989
True,1.0,Кировская область,1,False,46000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,1.0,Амурская область,1,False,35000.0,35000.0,6590.6499,3882.5542,3169.8974,2537.0582,2326.1117,1488.0274,1322.691,1237.1722,1100.3421,838.0844,815.2794,781.0718,775.3706,758.2668,724.0593,718.358,678.4493,644.2417,604.333,598.6317,564.4242,518.8141,496.0091,438.9966,399.0878,376.2828,319.2702,296.4652
True,1.0,Город федерального значения Севастополь,1,False,50000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
True,1.0,Республика Бурятия,1,False,50000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Томская область,1,False,70000.0,70000.0,13181.2999,7765.1083,6339.7948,5074.1163,4652.2235,2976.0547,2645.382,2474.3444,2200.6842,1676.1688,1630.5587,1562.1437,1550.7412,1516.5336,1448.1186,1436.7161,1356.8985,1288.4835,1208.6659,1197.2634,1128.8483,1037.6283,992.0182,877.9932,798.1756,752.5656,638.5405,592.9304
True,1.0,Чеченская Республика,1,False,50000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
True,1.0,Костромская область,1,False,25000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Республика Коми,1,False,34250.0,70000.0,13181.2999,7765.1083,6339.7948,5074.1163,4652.2235,2976.0547,2645.382,2474.3444,2200.6842,1676.1688,1630.5587,1562.1437,1550.7412,1516.5336,1448.1186,1436.7161,1356.8985,1288.4835,1208.6659,1197.2634,1128.8483,1037.6283,992.0182,877.9932,798.1756,752.5656,638.5405,592.9304
True,1.0,Пермский край,1,False,34250.0,97000.0,18265.5156,10760.2215,8785.1442,7031.2755,6446.6525,4123.9616,3665.7436,3428.7343,3049.5195,2322.691,2259.4885,2164.6848,2148.8842,2101.4823,2006.6786,1990.878,1880.2737,1785.4699,1674.8656,1659.065,1564.2613,1437.8563,1374.6539,1216.6477,1106.0433,1042.8409,884.8347,821.6322
True,1.0,Удмуртская Республика,1,False,30000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Брянская область,1,False,30000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Ленинградская область,1,False,52500.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Рязанская область,1,False,40000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Калужская область,1,False,45000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Орловская область,1,False,40000.0,122000.0,22973.1227,13533.4745,11049.3566,8843.4598,8108.1609,5186.8382,4610.5229,4312.4287,3835.4781,2921.3227,2841.8309,2722.5933,2702.7203,2643.1015,2523.8638,2503.9909,2364.8803,2245.6426,2106.532,2086.6591,1967.4214,1808.4379,1728.9461,1530.2166,1391.106,1311.6143,1112.8848,1033.3931
True,1.0,Республика Мордовия,1,False,45000.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Мурманская область,1,False,55500.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Вологодская область,1,False,40000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Архангельская область,1,False,55500.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Тамбовская область,2,False,50000.0,70000.0,13181.2999,7765.1083,6339.7948,5074.1163,4652.2235,2976.0547,2645.382,2474.3444,2200.6842,1676.1688,1630.5587,1562.1437,1550.7412,1516.5336,1448.1186,1436.7161,1356.8985,1288.4835,1208.6659,1197.2634,1128.8483,1037.6283,992.0182,877.9932,798.1756,752.5656,638.5405,592.9304
True,1.0,Псковская область,1,False,40000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Ивановская область,1,False,25750.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
True,1.0,Курганская область,1,False,52500.0,110000.0,20713.4712,12202.3131,9962.5346,7973.6113,7310.6369,4676.6574,4157.0288,3888.2554,3458.218,2633.9795,2562.3066,2454.7972,2436.879,2383.1243,2275.6149,2257.6967,2132.2691,2024.7597,1899.3321,1881.4139,1773.9045,1630.5587,1558.8858,1379.7035,1254.2759,1182.603,1003.4208,931.7478
True,1.0,Республика Калмыкия,1,False,55000.0,55000.0,10356.7356,6101.1565,4981.2673,3986.8057,3655.3185,2338.3287,2078.5144,1944.1277,1729.109,1316.9897,1281.1533,1227.3986,1218.4395,1191.5621,1137.8075,1128.8483,1066.1345,1012.3799,949.6661,940.707,886.9523,815.2794,779.4429,689.8518,627.138,591.3015,501.7104,465.8739
True,1.0,Республика Карелия,1,False,38000.0,84000.0,15817.5599,9318.13,7607.7537,6088.9396,5582.6682,3571.2657,3174.4584,2969.2132,2640.821,2011.4025,1956.6705,1874.5724,1860.8894,1819.8404,1737.7423,1724.0593,1628.2782,1546.1802,1450.3991,1436.7161,1354.618,1245.1539,1190.4219,1053.5918,957.8107,903.0787,766.2486,711.5165
True,1.0,Новгородская область,1,False,35000.0,85000.0,16005.8641,9429.0601,7698.3222,6161.4269,5649.1285,3613.7807,3212.2496,3004.561,2672.2593,2035.3478,1979.9642,1896.8887,1883.0428,1841.5051,1758.4297,1744.5838,1647.6625,1564.5871,1467.6657,1453.8198,1370.7444,1259.9772,1204.5936,1066.1345,969.2132,913.8296,775.3706,719.987
True,0.0,Новосибирская область,0,False,24505.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
True,0.0,Город федерального значения Санкт-Петербург,0,False,29000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
True,0.0,Республика Татарстан,0,False,19100.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
True,0.0,Калининградская область,1,False,38000.0,38000.0,7155.5628,4215.3445,3441.6029,2754.5203,2525.4928,1615.5726,1436.0645,1343.2155,1194.6571,909.9202,885.1604,848.0209,841.8309,823.2611,786.1215,779.9316,736.6021,699.4625,656.1329,649.943,612.8034,563.2839,538.5242,476.6249,433.2953,408.5356,346.6363,321.8765
True,0.0,Город федерального значения Москва,0,False,27500.0,80000.0,15064.3427,8874.4095,7245.4797,5798.9901,5316.8268,3401.2054,3023.2937,2827.8221,2515.0676,1915.6214,1863.4957,1785.3071,1772.2756,1733.1813,1654.9927,1641.9612,1550.7412,1472.5525,1381.3325,1368.301,1290.1124,1185.8609,1133.7351,1003.4208,912.2007,860.0749,729.7605,677.6348
True,0.0,Московская область,2,False,27350.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
True,0.0,Краснодарский край,0,False,22000.0,45000.0,8473.6928,4991.8554,4075.5823,3261.9319,2990.7151,1913.178,1700.6027,1590.6499,1414.7255,1077.5371,1048.2163,1004.2352,996.905,974.9145,930.9334,923.6032,872.2919,828.3108,776.9995,769.6693,725.6882,667.0468,637.726,564.4242,513.1129,483.7921,410.4903,381.1696
True,0.0,Кемеровская область,1,False,35000.0,35000.0,6590.6499,3882.5542,3169.8974,2537.0582,2326.1117,1488.0274,1322.691,1237.1722,1100.3421,838.0844,815.2794,781.0718,775.3706,758.2668,724.0593,718.358,678.4493,644.2417,604.333,598.6317,564.4242,518.8141,496.0091,438.9966,399.0878,376.2828,319.2702,296.4652
