is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),Дисциплинированность (СК) (593_4),Высокая работоспособность (СК) (586_4),ЖКХс Осуществление сантехнических работ (8067_29),"Ответственность , добросовестность (СК) (614_4)",Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"ЖКХс ремонт инженерных систем (отопление, водоснабжение, канализация) и оборудования (8271_29)","ЖКХс Монтаж, установка, ремонт, замена оборудования сан-узлов (8120_29)","Личные установки и ценности, мировоззрение (2043_4)","ЖКХс Монтаж, установка, замена, ремонт и техническое обслуживание различных типов смесителей (8117_29)",ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),ЖКХс Опыт выполнения сантехнических работ (8081_29),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),ЖКХи Снятие и обработка показаний приборов учета (2887_29),ЖКХс Выполнение сантехнических и теплотехнических работ (6069_29),Чтение схем/чертежей (ОПТ) (3032_36),ЖКХ Знание инженерных систем зданий и сооружений (2565_29),ЖКХс Монтаж сантехнических и теплотехнических систем и оборудования (6085_29),"ЖКХ Подготовка данных, составление и ведение отчетности (2905_29)",Пунктуальность (СК) (612_4),"ЖКХс ремонт и обслуживание внутренних инженерных систем (отопление, водоснабжение, канализация) и оборудования (2656_29)",ЖКХ Монтаж ГВС и ХВС (2524_29),ЖКХс ремонт наружных и внутренних инженерных систем и оборудования (8272_29),Коммуникабельность (СК) (617_4),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение поручений руководителя (ОПТ) (3036_36),ЖКХсс монтаж/демонтаж трубопроводов из различных материалов (8366_29),"ЖКХс общие фразы по обслуживанию, ремонту, сборке  различных деталей, узлов и оборудования (8281_29)",ЖКХ Монтаж систем отопления (2525_29),ЖКХс знать сантехнические работы (8072_29),ЖКХс Ремонт и техническое обслуживание систем  отопления и ГВС (8279_29),ЖКХ Монтаж канализации (2527_29),Нравственность (СК) (622_4),"ЖКХс Монтаж, установка, замена, настройка и испытание сантехнических систем (8091_29)",Внимательность (СК) (536_4),ЖКХс Монтаж систем  отопления и ГВС (8116_29),Стрессоустойчивость (СК) (601_4),Трудолюбие (СК) (597_4),"Саморазвитие, обучаемость (СК) (604_4)","ЖКХс Монтаж, установка, замена и ремонт различных типов унитаза (8123_29)"
False,2.0,Ярославская область,1,True,40000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,2.0,Тюменская область,1,False,29000.0,41000.0,2901.2213,2735.5424,2591.954,2271.6415,2264.278,2216.4152,1903.4662,1881.3757,1675.1976,1645.7435,1428.5201,1384.3391,1119.2529,1016.1638,902.0295,861.5302,835.7579,743.7141,732.6688,688.4878,662.7155,607.4892,596.444,596.444,548.5812,515.4454,485.9914,474.9461,427.0833,412.3563,397.6293,382.9023,375.5388,342.403,309.2672,294.5402,287.1767,268.768,265.0862,257.7227,242.9957,231.9504,217.2234
False,2.0,Тюменская область,1,True,10000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,2.0,Томская область,1,False,25500.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,2.0,Калининградская область,1,False,29000.0,41000.0,2901.2213,2735.5424,2591.954,2271.6415,2264.278,2216.4152,1903.4662,1881.3757,1675.1976,1645.7435,1428.5201,1384.3391,1119.2529,1016.1638,902.0295,861.5302,835.7579,743.7141,732.6688,688.4878,662.7155,607.4892,596.444,596.444,548.5812,515.4454,485.9914,474.9461,427.0833,412.3563,397.6293,382.9023,375.5388,342.403,309.2672,294.5402,287.1767,268.768,265.0862,257.7227,242.9957,231.9504,217.2234
False,2.0,Калининградская область,1,True,41000.0,41000.0,2901.2213,2735.5424,2591.954,2271.6415,2264.278,2216.4152,1903.4662,1881.3757,1675.1976,1645.7435,1428.5201,1384.3391,1119.2529,1016.1638,902.0295,861.5302,835.7579,743.7141,732.6688,688.4878,662.7155,607.4892,596.444,596.444,548.5812,515.4454,485.9914,474.9461,427.0833,412.3563,397.6293,382.9023,375.5388,342.403,309.2672,294.5402,287.1767,268.768,265.0862,257.7227,242.9957,231.9504,217.2234
False,2.0,Удмуртская Республика,1,False,25000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,2.0,Мурманская область,1,False,30000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,2.0,Республика Карелия,1,False,25500.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,2.0,Республика Карелия,1,True,40500.0,40500.0,2865.8405,2702.1821,2560.3448,2243.9386,2236.6649,2189.3858,1880.2532,1858.4321,1654.7683,1625.6735,1411.0991,1367.4569,1105.6034,1003.7716,891.0291,851.0237,825.5657,734.6444,723.7338,680.0916,654.6336,600.0808,589.1703,589.1703,541.8912,509.1595,480.0647,469.1541,421.875,407.3276,392.7802,378.2328,370.9591,338.2274,305.4957,290.9483,283.6746,265.4903,261.8534,254.5797,240.0323,229.1218,214.5744
False,2.0,Владимирская область,1,False,30000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
False,2.0,Владимирская область,1,True,35000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,2.0,Республика Алтай,1,False,35000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,2.0,Курганская область,1,False,40000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,2.0,Республика Мордовия,1,False,29000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,2.0,Липецкая область,1,False,29000.0,29000.0,2052.0833,1934.8958,1833.3333,1606.7708,1601.5625,1567.7083,1346.3542,1330.7292,1184.8958,1164.0625,1010.4167,979.1667,791.6667,718.75,638.0208,609.375,591.1458,526.0417,518.2292,486.9792,468.75,429.6875,421.875,421.875,388.0208,364.5833,343.75,335.9375,302.0833,291.6667,281.25,270.8333,265.625,242.1875,218.75,208.3333,203.125,190.1042,187.5,182.2917,171.875,164.0625,153.6458
False,2.0,Город федерального значения Санкт-Петербург,0,False,20000.0,130000.0,9198.9943,8673.671,8218.3908,7202.7658,7179.4181,7027.658,6035.3807,5965.3376,5311.602,5218.2112,4529.454,4389.3678,3548.8506,3221.9828,2860.0934,2731.681,2649.9641,2358.1178,2323.0963,2183.0101,2101.2931,1926.1853,1891.1638,1891.1638,1739.4037,1634.3391,1540.9483,1505.9267,1354.1667,1307.4713,1260.7759,1214.0805,1190.7328,1085.6681,980.6034,933.908,910.5603,852.1911,840.5172,817.1695,770.4741,735.4526,688.7572
False,2.0,Город федерального значения Санкт-Петербург,0,True,20000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,2.0,Московская область,2,False,25000.0,100000.0,7076.1494,6672.0546,6321.8391,5540.5891,5522.6293,5405.8908,4642.6006,4588.7213,4085.8477,4014.0086,3484.1954,3376.4368,2729.8851,2478.4483,2200.0718,2101.2931,2038.4339,1813.9368,1786.9971,1679.2385,1616.3793,1481.681,1454.7414,1454.7414,1338.0029,1257.1839,1185.3448,1158.4052,1041.6667,1005.7471,969.8276,933.908,915.9483,835.1293,754.3103,718.3908,700.431,655.5316,646.5517,628.592,592.6724,565.7328,529.8132
False,2.0,Московская область,2,True,60000.0,100000.0,7076.1494,6672.0546,6321.8391,5540.5891,5522.6293,5405.8908,4642.6006,4588.7213,4085.8477,4014.0086,3484.1954,3376.4368,2729.8851,2478.4483,2200.0718,2101.2931,2038.4339,1813.9368,1786.9971,1679.2385,1616.3793,1481.681,1454.7414,1454.7414,1338.0029,1257.1839,1185.3448,1158.4052,1041.6667,1005.7471,969.8276,933.908,915.9483,835.1293,754.3103,718.3908,700.431,655.5316,646.5517,628.592,592.6724,565.7328,529.8132
False,2.0,Республика Башкортостан,0,False,35000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,2.0,Ульяновская область,1,False,40000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,2.0,Волгоградская область,2,False,38750.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Воронежская область,2,False,28000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,2.0,Воронежская область,2,True,24000.0,24000.0,1698.2759,1601.2931,1517.2414,1329.7414,1325.431,1297.4138,1114.2241,1101.2931,980.6034,963.3621,836.2069,810.3448,655.1724,594.8276,528.0172,504.3103,489.2241,435.3448,428.8793,403.0172,387.931,355.6034,349.1379,349.1379,321.1207,301.7241,284.4828,278.0172,250.0,241.3793,232.7586,224.1379,219.8276,200.431,181.0345,172.4138,168.1034,157.3276,155.1724,150.8621,142.2414,135.7759,127.1552
False,2.0,Пермский край,1,False,25000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Пензенская область,1,False,35000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,2.0,Пензенская область,1,True,25000.0,25000.0,1769.0374,1668.0136,1580.4598,1385.1473,1380.6573,1351.4727,1160.6501,1147.1803,1021.4619,1003.5022,871.0489,844.1092,682.4713,619.6121,550.018,525.3233,509.6085,453.4842,446.7493,419.8096,404.0948,370.4203,363.6853,363.6853,334.5007,314.296,296.3362,289.6013,260.4167,251.4368,242.4569,233.477,228.9871,208.7823,188.5776,179.5977,175.1078,163.8829,161.6379,157.148,148.1681,141.4332,132.4533
False,2.0,Тульская область,1,False,32000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Смоленская область,1,False,24000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,2.0,Новосибирская область,0,False,29000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Тверская область,1,False,29000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
False,2.0,Тверская область,1,True,25000.0,25000.0,1769.0374,1668.0136,1580.4598,1385.1473,1380.6573,1351.4727,1160.6501,1147.1803,1021.4619,1003.5022,871.0489,844.1092,682.4713,619.6121,550.018,525.3233,509.6085,453.4842,446.7493,419.8096,404.0948,370.4203,363.6853,363.6853,334.5007,314.296,296.3362,289.6013,260.4167,251.4368,242.4569,233.477,228.9871,208.7823,188.5776,179.5977,175.1078,163.8829,161.6379,157.148,148.1681,141.4332,132.4533
False,2.0,Оренбургская область,2,False,29000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,2.0,Оренбургская область,2,True,25000.0,25000.0,1769.0374,1668.0136,1580.4598,1385.1473,1380.6573,1351.4727,1160.6501,1147.1803,1021.4619,1003.5022,871.0489,844.1092,682.4713,619.6121,550.018,525.3233,509.6085,453.4842,446.7493,419.8096,404.0948,370.4203,363.6853,363.6853,334.5007,314.296,296.3362,289.6013,260.4167,251.4368,242.4569,233.477,228.9871,208.7823,188.5776,179.5977,175.1078,163.8829,161.6379,157.148,148.1681,141.4332,132.4533
False,2.0,Красноярский край,1,False,35000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Чувашская Республика,1,False,40000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
False,2.0,Брянская область,1,False,40000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Калужская область,1,False,29000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
False,2.0,Тамбовская область,2,False,29000.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
False,2.0,Тамбовская область,2,True,29000.0,29000.0,2052.0833,1934.8958,1833.3333,1606.7708,1601.5625,1567.7083,1346.3542,1330.7292,1184.8958,1164.0625,1010.4167,979.1667,791.6667,718.75,638.0208,609.375,591.1458,526.0417,518.2292,486.9792,468.75,429.6875,421.875,421.875,388.0208,364.5833,343.75,335.9375,302.0833,291.6667,281.25,270.8333,265.625,242.1875,218.75,208.3333,203.125,190.1042,187.5,182.2917,171.875,164.0625,153.6458
False,2.0,Приморский край,1,False,40000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
False,2.0,Орловская область,1,False,40000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,2.0,Республика Бурятия,1,False,35000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,35000.0,46500.0,3290.4095,3102.5054,2939.6552,2576.3739,2568.0226,2513.7392,2158.8093,2133.7554,1899.9192,1866.514,1620.1509,1570.0431,1269.3966,1152.4784,1023.0334,977.1013,947.8718,843.4806,830.9537,780.8459,751.6164,688.9817,676.4547,676.4547,622.1713,584.5905,551.1853,538.6584,484.375,467.6724,450.9698,434.2672,425.9159,388.3351,350.7543,334.0517,325.7004,304.8222,300.6466,292.2953,275.5927,263.0657,246.3631
False,2.0,Ивановская область,1,False,45000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,2.0,Хабаровский край,1,False,40000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,2.0,Новгородская область,1,False,87500.0,87500.0,6191.6307,5838.0478,5531.6092,4848.0154,4832.3006,4730.1545,4062.2755,4015.1311,3575.1167,3512.2575,3048.671,2954.3822,2388.6494,2168.6422,1925.0629,1838.6315,1783.6297,1587.1947,1563.6225,1469.3337,1414.3319,1296.4709,1272.8987,1272.8987,1170.7525,1100.0359,1037.1767,1013.6045,911.4583,880.0287,848.5991,817.1695,801.4547,730.7381,660.0216,628.592,612.8772,573.5902,565.7328,550.018,518.5884,495.0162,463.5866
False,2.0,Сахалинская область,1,False,45000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
