is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ на строительных площадках (4996_10),Управление трубоукладчиком Komatsu D355 (6293_10),Знание устройства и технических характеристик машин и агрегатов (3181_10),ТО и Р трубоукладчиков (6390_10),Управление трубоукладчиком Komatsu (6292_10),Дисциплинированность (СК) (593_4),Стыковка и укладка трубы в траншею (6406_10),Выполнение ремонтных работ (ОПТ) (8285_36),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Погрузо-разгрузочные работы на погрузчике (6276_10),Монтаж-демонтаж механизмов (6407_10),Навыки управления трубоукладчиком (6290_10),Трудолюбие (СК) (597_4),Контроль исправности строп и съёмных грузозахватных приспособлений (6433_10),Пунктуальность (СК) (612_4),Выполнение работ по прокладке трубопроводов (6419_10),Выполнение работ по прокладке трубопроводов трубоукладчиком (6420_10),Управление трубоукладчиком Liebherr (6377_10),"Управление трубоукладчиком Liebherr RL, Komatsu D355 (6367_10)",Знание устройства и принципов работы трубоукладчика (6280_10),"Управление трубоукладчиком Komatsu, Caterpillar (6366_10)",Управление трубоукладчиком среднего класса (6439_10),Работа в сварочно-монтажных бригадах (6404_10),Настройка и регулировка механизмов (6451_10),Пусто2 (6392_10),Нравственность (СК) (622_4),Определение правильности и надежности строповки грузов (6400_10),Контроль соответствия съёмных грузозахватных приспособлений массе и характеру груза (6409_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Выявление и устранение неисправностей в работе машины (6411_10),Управление трубоукладчиком Caterpillar (6376_10),Управление краном при выполнении строительных монтажных работ (6291_10),Контрольный осмотр и проверка исправности агрегатов трубоукладчика (6431_10),Монтаж/установка опалубки (305_10)
True,2.0,Костромская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Республика Крым,1,False,120000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Краснодарский край,0,False,55000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Амурская область,1,False,85000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Томская область,1,False,80000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Хабаровский край,1,False,85000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Республика Калмыкия,1,False,55000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Ульяновская область,1,False,75000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Архангельская область,1,False,90000.0,180000.0,22800.0,17640.0,13152.0,8856.0,8316.0,8112.0,7560.0,6876.0,6504.0,5448.0,5436.0,5232.0,5028.0,5016.0,4932.0,4680.0,4032.0,3828.0,3780.0,3228.0,2796.0,2508.0,2220.0,2076.0,2064.0,1968.0,1932.0,1872.0,1800.0,1440.0,1428.0,1368.0,1260.0,1176.0,1068.0,984.0,936.0,648.0
True,2.0,Свердловская область,0,False,60000.0,172500.0,21850.0,16905.0,12604.0,8487.0,7969.5,7774.0,7245.0,6589.5,6233.0,5221.0,5209.5,5014.0,4818.5,4807.0,4726.5,4485.0,3864.0,3668.5,3622.5,3093.5,2679.5,2403.5,2127.5,1989.5,1978.0,1886.0,1851.5,1794.0,1725.0,1380.0,1368.5,1311.0,1207.5,1127.0,1023.5,943.0,897.0,621.0
True,2.0,Омская область,1,False,75000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Город федерального значения Москва,0,False,80000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Республика Саха (Якутия),1,False,60000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Курская область,2,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Брянская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Иркутская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Республика Хакасия,1,False,75000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Челябинская область,0,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Кировская область,1,False,90000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Астраханская область,1,False,90000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Саратовская область,2,False,75000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Курганская область,1,False,75000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Республика Алтай,1,False,90000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Новосибирская область,0,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Липецкая область,1,False,100000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Республика Марий Эл,1,False,100000.0,145000.0,18366.6667,14210.0,10594.6667,7134.0,6699.0,6534.6667,6090.0,5539.0,5239.3333,4388.6667,4379.0,4214.6667,4050.3333,4040.6667,3973.0,3770.0,3248.0,3083.6667,3045.0,2600.3333,2252.3333,2020.3333,1788.3333,1672.3333,1662.6667,1585.3333,1556.3333,1508.0,1450.0,1160.0,1150.3333,1102.0,1015.0,947.3333,860.3333,792.6667,754.0,522.0
True,2.0,Ставропольский край,2,False,100000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Республика Мордовия,1,False,100000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Белгородская область,2,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Республика Карелия,1,False,100000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Чувашская Республика,1,False,100000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Кемеровская область,1,False,100000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Калужская область,1,False,90000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Магаданская область,1,False,100000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Приморский край,1,False,100000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Новгородская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Камчатский край,1,False,100000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Калининградская область,1,False,100000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Ивановская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Рязанская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Московская область,2,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Республика Адыгея,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Псковская область,1,False,90000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,2.0,Тверская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Чеченская Республика,1,False,100000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,2.0,Кабардино-Балкарская Республика,1,False,100000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Сахалинская область,1,False,100000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Карачаево-Черкесская Республика,1,False,126000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Еврейская автономная область,1,False,100000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Республика Тыва,1,False,126000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Чукотский автономный округ,1,False,120000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Республика Северная Осетия,1,False,126000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Орловская область,1,False,126000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Республика Ингушетия,1,False,126000.0,126000.0,15960.0,12348.0,9206.4,6199.2,5821.2,5678.4,5292.0,4813.2,4552.8,3813.6,3805.2,3662.4,3519.6,3511.2,3452.4,3276.0,2822.4,2679.6,2646.0,2259.6,1957.2,1755.6,1554.0,1453.2,1444.8,1377.6,1352.4,1310.4,1260.0,1008.0,999.6,957.6,882.0,823.2,747.6,688.8,655.2,453.6
True,2.0,Республика Дагестан,1,False,126000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Республика Бурятия,1,False,75000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
