is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),Склонность к здоровому образу жизни (СК) (1662_4),Коммуникабельность (СК) (617_4),ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29)
True,0.0,Пензенская область,1,False,25000.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Костромская область,1,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Брянская область,1,False,24000.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
True,0.0,Оренбургская область,2,False,17516.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Вологодская область,1,False,14711.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Челябинская область,0,False,18500.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Удмуртская Республика,1,False,17516.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Архангельская область,1,False,17516.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Республика Мордовия,1,False,14711.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Ульяновская область,1,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Город федерального значения Севастополь,1,False,50000.0,51136.0,15054.283,10707.9658,4783.377,3545.0408,3253.6676,2889.4511,2258.1425,2161.018,2112.4558,1675.396,1359.7417,1335.4606
True,0.0,Воронежская область,2,False,18500.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Липецкая область,1,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Новгородская область,1,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Калининградская область,1,False,18500.0,18500.0,5446.3438,3873.9316,1730.5318,1282.5261,1177.113,1045.3466,816.9516,781.8139,764.245,606.1254,491.9278,483.1434
True,0.0,Смоленская область,1,False,24000.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Республика Марий Эл,1,False,24000.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Республика Адыгея,1,False,75000.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
True,0.0,Омская область,1,False,25000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Город федерального значения Санкт-Петербург,0,False,25100.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Иркутская область,1,False,20000.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Пермский край,1,False,25100.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Новосибирская область,0,False,25000.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Владимирская область,1,False,33903.0,38500.0,11334.283,8061.9658,3601.377,2669.0408,2449.6676,2175.4511,1700.1425,1627.018,1590.4558,1261.396,1023.7417,1005.4606
True,0.0,Московская область,2,False,25100.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Тульская область,1,False,33903.0,38500.0,11334.283,8061.9658,3601.377,2669.0408,2449.6676,2175.4511,1700.1425,1627.018,1590.4558,1261.396,1023.7417,1005.4606
True,0.0,Тюменская область,1,False,25100.0,25100.0,7389.3637,5255.9829,2347.9107,1740.076,1597.056,1418.2811,1108.4046,1060.7312,1036.8946,822.3647,667.4264,655.5081
True,0.0,Хабаровский край,1,False,20000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Томская область,1,False,30000.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Ленинградская область,1,False,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Рязанская область,1,False,33903.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Забайкальский край,1,False,25000.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Сахалинская область,1,False,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Амурская область,1,False,20000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Мурманская область,1,False,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Калужская область,1,False,30000.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Республика Хакасия,1,False,25100.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,23000.0,51480.0,15155.5556,10780.0,4815.5556,3568.8889,3275.5556,2908.8889,2273.3333,2175.5556,2126.6667,1686.6667,1368.8889,1344.4444
True,0.0,Приморский край,1,False,23000.0,23000.0,6771.1301,4816.2393,2151.472,1594.4919,1463.4378,1299.6201,1015.6695,971.9848,950.1425,753.5613,611.5859,600.6648
True,0.0,Республика Коми,1,False,23443.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Республика Бурятия,1,False,25000.0,33903.0,9980.9402,7099.3462,3171.3632,2350.3504,2157.1709,1915.6966,1497.141,1432.7479,1400.5513,1110.7821,901.5043,885.406
True,0.0,Республика Тыва,1,False,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Чеченская Республика,1,False,75000.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
True,0.0,Город федерального значения Москва,0,False,40000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
True,0.0,Красноярский край,1,False,30162.5,80000.0,23551.7569,16752.1368,7483.3808,5546.0589,5090.2184,4520.4179,3532.7635,3380.8167,3304.8433,2621.0826,2127.2555,2089.2688
True,0.0,Ямало-Ненецкий автономный округ,1,False,30000.0,82000.0,24140.5508,17170.9402,7670.4653,5684.7104,5217.4739,4633.4283,3621.0826,3465.3371,3387.4644,2686.6097,2180.4368,2141.5005
True,0.0,Республика Саха (Якутия),1,False,30000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,0.0,Камчатский край,1,False,50000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,0.0,Магаданская область,1,False,50000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
True,1.0,Тверская область,1,False,25000.0,102000.0,30028.49,21358.9744,9541.3105,7071.2251,6490.0285,5763.5328,4504.2735,4310.5413,4213.6752,3341.8803,2712.2507,2663.8177
True,1.0,Краснодарский край,0,False,16000.0,100000.0,29439.6961,20940.1709,9354.226,6932.5736,6362.773,5650.5223,4415.9544,4226.0209,4131.0541,3276.3533,2659.0693,2611.5859
True,1.0,Республика Татарстан,0,False,22245.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Самарская область,0,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Нижегородская область,0,False,16000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Республика Башкортостан,0,False,18000.0,101000.0,29734.0931,21149.5726,9447.7683,7001.8993,6426.4008,5707.0275,4460.114,4268.2811,4172.3647,3309.1168,2685.66,2637.7018
True,1.0,Алтайский край,2,False,22245.0,82650.0,24331.9088,17307.0513,7731.2678,5729.7721,5258.8319,4670.1567,3649.7863,3492.8063,3414.3162,2707.906,2197.7208,2158.4758
True,1.0,Кемеровская область,1,False,20000.0,160000.0,47103.5138,33504.2735,14966.7616,11092.1178,10180.4368,9040.8357,7065.5271,6761.6334,6609.6866,5242.1652,4254.5109,4178.5375
True,1.0,Курская область,2,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Ростовская область,0,False,22245.0,95000.0,27967.7113,19893.1624,8886.5147,6585.9449,6044.6344,5367.9962,4195.1567,4014.7198,3924.5014,3112.5356,2526.1159,2481.0066
True,1.0,Ярославская область,1,False,20000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Орловская область,1,False,25500.0,43000.0,12659.0693,9004.2735,4022.3172,2981.0066,2735.9924,2429.7246,1898.8604,1817.189,1776.3533,1408.8319,1143.3998,1122.982
True,1.0,Волгоградская область,2,False,22245.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Свердловская область,0,False,20000.0,97000.0,28556.5052,20311.9658,9073.5992,6724.5964,6171.8898,5481.0066,4283.4758,4099.2403,4007.1225,3178.0627,2579.2972,2533.2384
True,1.0,Республика Карелия,1,False,20000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Ивановская область,1,False,25000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Курганская область,1,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Саратовская область,2,False,25000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Белгородская область,2,False,22245.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Республика Крым,1,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Чувашская Республика,1,False,18000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Тамбовская область,2,False,22245.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,1.0,Пензенская область,1,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Костромская область,1,False,25500.0,43000.0,12659.0693,9004.2735,4022.3172,2981.0066,2735.9924,2429.7246,1898.8604,1817.189,1776.3533,1408.8319,1143.3998,1122.982
True,1.0,Брянская область,1,False,22245.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Оренбургская область,2,False,20000.0,70000.0,20607.7873,14658.1197,6547.9582,4852.8015,4453.9411,3955.3656,3091.1681,2958.2146,2891.7379,2293.4473,1861.3485,1828.1102
True,1.0,Вологодская область,1,False,25500.0,101000.0,29734.0931,21149.5726,9447.7683,7001.8993,6426.4008,5707.0275,4460.114,4268.2811,4172.3647,3309.1168,2685.66,2637.7018
True,1.0,Челябинская область,0,False,18000.0,100523.0,29593.6657,21049.688,9403.1486,6968.831,6396.0503,5680.0745,4439.0499,4248.123,4152.6595,3293.4886,2672.9763,2625.2445
True,1.0,Астраханская область,1,False,22245.0,70000.0,20607.7873,14658.1197,6547.9582,4852.8015,4453.9411,3955.3656,3091.1681,2958.2146,2891.7379,2293.4473,1861.3485,1828.1102
True,1.0,Республика Северная Осетия,1,False,37080.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Удмуртская Республика,1,False,22245.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Архангельская область,1,False,20000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Республика Мордовия,1,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Кировская область,1,False,25500.0,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
True,1.0,Ульяновская область,1,False,22245.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Псковская область,1,False,20000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,1.0,Ставропольский край,2,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Город федерального значения Севастополь,1,False,37080.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Воронежская область,2,False,20000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Липецкая область,1,False,25500.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Кабардино-Балкарская Республика,1,False,30000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Новгородская область,1,False,20000.0,100000.0,29439.6961,20940.1709,9354.226,6932.5736,6362.773,5650.5223,4415.9544,4226.0209,4131.0541,3276.3533,2659.0693,2611.5859
True,1.0,Калининградская область,1,False,25500.0,25500.0,7507.1225,5339.7436,2385.3276,1767.8063,1622.5071,1440.8832,1126.0684,1077.6353,1053.4188,835.4701,678.0627,665.9544
True,1.0,Карачаево-Черкесская Республика,1,False,25500.0,25500.0,7507.1225,5339.7436,2385.3276,1767.8063,1622.5071,1440.8832,1126.0684,1077.6353,1053.4188,835.4701,678.0627,665.9544
True,1.0,Смоленская область,1,False,15000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Республика Марий Эл,1,False,30000.0,37080.0,10916.2393,7764.6154,3468.547,2570.5983,2359.3162,2095.2137,1637.4359,1567.0085,1531.7949,1214.8718,985.9829,968.3761
True,1.0,Республика Адыгея,1,False,22245.0,22245.0,6548.8604,4658.141,2080.8476,1542.151,1415.3989,1256.9587,982.3291,940.0783,918.953,728.8248,591.51,580.9473
True,1.0,Омская область,1,False,30000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Город федерального значения Санкт-Петербург,0,False,44500.0,150000.0,44159.5442,31410.2564,14031.339,10398.8604,9544.1595,8475.7835,6623.9316,6339.0313,6196.5812,4914.5299,3988.604,3917.3789
True,1.0,Иркутская область,1,False,28000.0,130000.0,38271.6049,27222.2222,12160.4938,9012.3457,8271.6049,7345.679,5740.7407,5493.8272,5370.3704,4259.2593,3456.7901,3395.0617
True,1.0,Пермский край,1,False,44500.0,95000.0,27967.7113,19893.1624,8886.5147,6585.9449,6044.6344,5367.9962,4195.1567,4014.7198,3924.5014,3112.5356,2526.1159,2481.0066
True,1.0,Новосибирская область,0,False,20621.0,117188.0,34499.7911,24539.3675,10962.0304,8124.1443,7456.4065,6621.7341,5174.9687,4952.3894,4841.0997,3839.4929,3116.1102,3060.4653
True,1.0,Владимирская область,1,False,32000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Московская область,2,False,15000.0,100000.0,29439.6961,20940.1709,9354.226,6932.5736,6362.773,5650.5223,4415.9544,4226.0209,4131.0541,3276.3533,2659.0693,2611.5859
True,1.0,Тульская область,1,False,23950.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Тюменская область,1,False,28792.75,100523.0,29593.6657,21049.688,9403.1486,6968.831,6396.0503,5680.0745,4439.0499,4248.123,4152.6595,3293.4886,2672.9763,2625.2445
True,1.0,Хабаровский край,1,False,28000.0,106000.0,31206.0779,22196.5812,9915.4796,7348.528,6744.5394,5989.5537,4680.9117,4479.5821,4378.9174,3472.9345,2818.6135,2768.2811
True,1.0,Томская область,1,False,44500.0,110000.0,32383.6657,23034.188,10289.6486,7625.831,6999.0503,6215.5745,4857.5499,4648.623,4544.1595,3603.9886,2924.9763,2872.7445
True,1.0,Ленинградская область,1,False,25000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Рязанская область,1,False,25000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Забайкальский край,1,False,25000.0,103337.0,30422.0988,21638.9444,9666.3765,7163.9136,6575.0988,5839.0802,4563.3148,4367.0432,4268.9074,3385.6852,2747.8025,2698.7346
True,1.0,Сахалинская область,1,False,28792.75,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Амурская область,1,False,28792.75,150000.0,44159.5442,31410.2564,14031.339,10398.8604,9544.1595,8475.7835,6623.9316,6339.0313,6196.5812,4914.5299,3988.604,3917.3789
True,1.0,Мурманская область,1,False,44500.0,45500.0,13395.0617,9527.7778,4256.1728,3154.321,2895.0617,2570.9877,2009.2593,1922.8395,1879.6296,1490.7407,1209.8765,1188.2716
True,1.0,Калужская область,1,False,32000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Республика Хакасия,1,False,32000.0,74690.0,21988.509,15640.2137,6986.6714,5177.9392,4752.3552,4220.3751,3298.2764,3156.415,3085.4843,2447.1083,1986.0589,1950.5935
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,22000.0,86000.0,25318.1387,18008.547,8044.6344,5962.0133,5471.9848,4859.4492,3797.7208,3634.378,3552.7066,2817.6638,2286.7996,2245.9639
True,1.0,Приморский край,1,False,44500.0,160000.0,47103.5138,33504.2735,14966.7616,11092.1178,10180.4368,9040.8357,7065.5271,6761.6334,6609.6866,5242.1652,4254.5109,4178.5375
True,1.0,Республика Коми,1,False,20621.0,97800.0,28792.0228,20479.4872,9148.433,6780.057,6222.792,5526.2108,4318.8034,4133.0484,4040.1709,3204.2735,2600.5698,2554.1311
True,1.0,Республика Калмыкия,1,False,51000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Республика Бурятия,1,False,44500.0,82650.0,24331.9088,17307.0513,7731.2678,5729.7721,5258.8319,4670.1567,3649.7863,3492.8063,3414.3162,2707.906,2197.7208,2158.4758
True,1.0,Республика Алтай,1,False,44500.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Республика Тыва,1,False,44500.0,45500.0,13395.0617,9527.7778,4256.1728,3154.321,2895.0617,2570.9877,2009.2593,1922.8395,1879.6296,1490.7407,1209.8765,1188.2716
True,1.0,Еврейская автономная область,1,False,44500.0,130000.0,38271.6049,27222.2222,12160.4938,9012.3457,8271.6049,7345.679,5740.7407,5493.8272,5370.3704,4259.2593,3456.7901,3395.0617
True,1.0,Республика Дагестан,1,False,44500.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Чеченская Республика,1,False,51000.0,51000.0,15014.245,10679.4872,4770.6553,3535.6125,3245.0142,2881.7664,2252.1368,2155.2707,2106.8376,1670.9402,1356.1254,1331.9088
True,1.0,Город федерального значения Москва,0,False,25000.0,120000.0,35327.6353,25128.2051,11225.0712,8319.0883,7635.3276,6780.6268,5299.1453,5071.2251,4957.265,3931.6239,3190.8832,3133.9031
True,1.0,Город федерального значения Москва,0,True,32000.0,32000.0,9420.7028,6700.8547,2993.3523,2218.4236,2036.0874,1808.1671,1413.1054,1352.3267,1321.9373,1048.433,850.9022,835.7075
True,1.0,Красноярский край,1,False,30000.0,108000.0,31794.8718,22615.3846,10102.5641,7487.1795,6871.7949,6102.5641,4769.2308,4564.1026,4461.5385,3538.4615,2871.7949,2820.5128
True,1.0,Ямало-Ненецкий автономный округ,1,False,30000.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
True,1.0,Республика Саха (Якутия),1,False,40000.0,95000.0,27967.7113,19893.1624,8886.5147,6585.9449,6044.6344,5367.9962,4195.1567,4014.7198,3924.5014,3112.5356,2526.1159,2481.0066
True,1.0,Камчатский край,1,False,60000.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
True,1.0,Магаданская область,1,False,30000.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
True,1.0,Ненецкий автономный округ,1,False,45000.0,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
True,1.0,Чукотский автономный округ,1,False,59000.0,100000.0,29439.6961,20940.1709,9354.226,6932.5736,6362.773,5650.5223,4415.9544,4226.0209,4131.0541,3276.3533,2659.0693,2611.5859
True,1.0,Запорожская область,1,False,64070.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
True,1.0,Херсонская область,1,False,120000.0,120000.0,35327.6353,25128.2051,11225.0712,8319.0883,7635.3276,6780.6268,5299.1453,5071.2251,4957.265,3931.6239,3190.8832,3133.9031
True,2.0,Тверская область,1,False,25000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Краснодарский край,0,False,15850.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
True,2.0,Республика Татарстан,0,False,30000.0,91000.0,26790.1235,19055.5556,8512.3457,6308.642,5790.1235,5141.9753,4018.5185,3845.679,3759.2593,2981.4815,2419.7531,2376.5432
True,2.0,Самарская область,0,False,23000.0,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
